#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.68000e+05,8.65287941e+02,2.67364544e-03,1.04180437e+01,2.68486549e-02,1.01047249e+04,6.97263033e+01,0.07576297
1.69000e+05,8.64211238e+02,2.67939091e-03,1.04180437e+01,2.68486549e-02,1.01025827e+04,6.97263033e+01,0.07582588
1.70000e+05,8.63141765e+02,2.68511755e-03,1.04180437e+01,2.68486549e-02,1.01004513e+04,6.97263033e+01,0.07588850
1.71000e+05,8.62079434e+02,2.69082552e-03,1.04180437e+01,2.68486549e-02,1.00983307e+04,6.97263033e+01,0.07595084
1.72000e+05,8.61024159e+02,2.69651498e-03,1.04180437e+01,2.68486549e-02,1.00962207e+04,6.97263033e+01,0.07601288
1.73000e+05,8.59975855e+02,2.70218608e-03,1.04180437e+01,2.68486549e-02,1.00941212e+04,6.97263033e+01,0.07607464
1.74000e+05,8.58934441e+02,2.70783900e-03,1.04180437e+01,2.68486549e-02,1.00920322e+04,6.97263033e+01,0.07613612
1.75000e+05,8.57899834e+02,2.71347386e-03,1.04180437e+01,2.68486549e-02,1.00899534e+04,6.97263033e+01,0.07619732
1.76000e+05,8.56871954e+02,2.71909085e-03,1.04180437e+01,2.68486549e-02,1.00878849e+04,6.97263033e+01,0.07625824
1.77000e+05,8.55850723e+02,2.72469009e-03,1.04180437e+01,2.68486549e-02,1.00858264e+04,6.97263033e+01,0.07631889
1.78000e+05,8.54836063e+02,2.73027174e-03,1.04180437e+01,2.68486549e-02,1.00837780e+04,6.97263033e+01,0.07637927
1.79000e+05,8.53827897e+02,2.73583594e-03,1.04180437e+01,2.68486549e-02,1.00817394e+04,6.97263033e+01,0.07643939
1.80000e+05,8.52826152e+02,2.74138284e-03,1.04180437e+01,2.68486549e-02,1.00797106e+04,6.97263033e+01,0.07649923
1.81000e+05,8.51830753e+02,2.74691258e-03,1.04180437e+01,2.68486549e-02,1.00776916e+04,6.97263033e+01,0.07655882
1.82000e+05,8.50841628e+02,2.75242531e-03,1.04180437e+01,2.68486549e-02,1.00756821e+04,6.97263033e+01,0.07661814
1.83000e+05,8.49858706e+02,2.75792115e-03,1.04180437e+01,2.68486549e-02,1.00736822e+04,6.97263033e+01,0.07667720
1.84000e+05,8.48881916e+02,2.76340025e-03,1.04180437e+01,2.68486549e-02,1.00716917e+04,6.97263033e+01,0.07673601
1.85000e+05,8.47911190e+02,2.76886274e-03,1.04180437e+01,2.68486549e-02,1.00697105e+04,6.97263033e+01,0.07679457
1.86000e+05,8.46946461e+02,2.77430875e-03,1.04180437e+01,2.68486549e-02,1.00677385e+04,6.97263033e+01,0.07685287
1.87000e+05,8.45987660e+02,2.77973842e-03,1.04180437e+01,2.68486549e-02,1.00657757e+04,6.97263033e+01,0.07691093
1.88000e+05,8.45034723e+02,2.78515187e-03,1.04180437e+01,2.68486549e-02,1.00638220e+04,6.97263033e+01,0.07696874
1.89000e+05,8.44087585e+02,2.79054923e-03,1.04180437e+01,2.68486549e-02,1.00618772e+04,6.97263033e+01,0.07702631
1.90000e+05,8.43146183e+02,2.79593064e-03,1.04180437e+01,2.68486549e-02,1.00599414e+04,6.97263033e+01,0.07708363
1.91000e+05,8.42210454e+02,2.80129620e-03,1.04180437e+01,2.68486549e-02,1.00580143e+04,6.97263033e+01,0.07714072
1.92000e+05,8.41280335e+02,2.80664605e-03,1.04180437e+01,2.68486549e-02,1.00560959e+04,6.97263033e+01,0.07719756
