#nR_H,a_s,e_s,MA_s,tcol
0.260,0.03583084,0.24,113.29175,100000.00000
0.260,0.03583084,0.44,149.43958,224.03124
0.260,0.03583084,0.26,68.56035,71919.50326
0.260,0.03583084,0.32,96.67918,15520.26315
0.260,0.03583084,0.26,174.58459,100000.00000
0.260,0.03583084,0.14,106.34999,100000.00000
0.260,0.03583084,0.08,96.43944,100000.00000
0.260,0.03583084,0.43,115.91992,214.59006
0.260,0.03583084,0.45,48.25145,2115.19090
0.260,0.03583084,0.07,88.10150,100000.00000
0.260,0.03583084,0.23,156.34784,100000.00000
0.260,0.03583084,0.29,120.16039,40830.02673
0.260,0.03583084,0.35,131.55615,12752.35261
0.260,0.03583084,0.19,77.21892,100000.00000
0.260,0.03583084,0.37,142.92453,4151.78816
0.260,0.03583084,0.18,35.24240,100000.00000
0.260,0.03583084,0.03,138.82866,100000.00000
0.260,0.03583084,0.20,161.19418,100000.00000
0.260,0.03583084,0.25,123.25161,100000.00000
0.260,0.03583084,0.39,110.06176,2047.80348
0.260,0.03583084,0.10,152.86021,100000.00000
0.260,0.03583084,0.07,43.56995,100000.00000
0.260,0.03583084,0.23,173.19106,100000.00000
0.260,0.03583084,0.31,95.78043,4174.44388
0.260,0.03583084,0.42,32.04647,2423.52501
0.260,0.03583084,0.08,2.98581,100000.00000
0.260,0.03583084,0.03,146.78306,100000.00000
0.260,0.03583084,0.27,72.62692,100000.00000
0.260,0.03583084,0.14,160.20096,100000.00000
0.260,0.03583084,0.25,155.89150,100000.00000
0.260,0.03583084,0.38,133.91033,6283.65123
0.260,0.03583084,0.50,88.09649,3.10565
0.260,0.03583084,0.41,25.35426,11316.43982
0.260,0.03583084,0.08,168.61140,100000.00000
0.260,0.03583084,0.48,38.68927,203.79793
0.260,0.03583084,0.32,106.84664,10854.27770
0.260,0.03583084,0.50,118.58101,3.17812
0.260,0.03583084,0.27,111.65572,61374.41372
0.260,0.03583084,0.11,88.65318,100000.00000
0.260,0.03583084,0.23,7.76878,100000.00000
0.260,0.03583084,0.40,109.20871,133.02016
0.260,0.03583084,0.42,90.39510,1776.30238
0.260,0.03583084,0.11,118.37032,100000.00000
0.260,0.03583084,0.18,122.94122,100000.00000
0.260,0.03583084,0.21,88.99565,100000.00000
0.260,0.03583084,0.11,90.47468,100000.00000
0.260,0.03583084,0.48,107.43171,3.51456
0.260,0.03583084,0.29,27.34248,100000.00000
0.260,0.03583084,0.46,76.53843,46.76074
0.260,0.03583084,0.09,46.42949,100000.00000
0.260,0.03583084,0.22,177.59512,100000.00000
0.260,0.03583084,0.16,64.07508,100000.00000
0.260,0.03583084,0.34,120.35578,2173.06987
0.260,0.03583084,0.18,146.60433,100000.00000
0.260,0.03583084,0.43,81.59199,171.07473
0.260,0.03583084,0.24,50.57337,100000.00000
0.260,0.03583084,0.43,72.13735,114.03429
0.260,0.03583084,0.49,13.52480,1898.70122
0.260,0.03583084,0.03,13.41912,100000.00000
0.260,0.03583084,0.34,109.91161,15562.26706
0.260,0.03583084,0.27,109.11143,45984.43258
0.260,0.03583084,0.36,11.96933,15810.23251
0.260,0.03583084,0.32,38.06064,13294.30924
0.260,0.03583084,0.13,126.44714,100000.00000
0.260,0.03583084,0.22,2.04366,100000.00000
0.260,0.03583084,0.22,84.35892,100000.00000
0.260,0.03583084,0.27,139.01731,88822.32414
0.260,0.03583084,0.39,45.32383,2311.39552
0.260,0.03583084,0.43,155.12141,6455.84399
0.260,0.03583084,0.16,171.87575,100000.00000
0.260,0.03583084,0.23,173.38006,100000.00000
0.260,0.03583084,0.02,163.67767,100000.00000
0.260,0.03583084,0.43,73.57215,96.01117
0.260,0.03583084,0.41,62.45158,205.71308
0.260,0.03583084,0.15,58.13217,100000.00000
0.260,0.03583084,0.00,28.08336,100000.00000
0.260,0.03583084,0.32,3.61282,99018.72166
0.260,0.03583084,0.22,67.72673,100000.00000
0.260,0.03583084,0.41,75.40658,110.00212
0.260,0.03583084,0.06,58.17653,100000.00000
0.260,0.03583084,0.18,12.81396,100000.00000
0.260,0.03583084,0.22,177.48019,100000.00000
0.260,0.03583084,0.35,62.79629,4425.02324
0.260,0.03583084,0.16,85.35129,100000.00000
0.260,0.03583084,0.36,103.40516,6346.98061
0.260,0.03583084,0.13,64.70841,100000.00000
0.260,0.03583084,0.15,114.73738,100000.00000
0.260,0.03583084,0.38,157.81781,19927.92063
0.260,0.03583084,0.15,14.12215,100000.00000
0.260,0.03583084,0.11,143.06603,100000.00000
0.260,0.03583084,0.12,167.09734,100000.00000
0.260,0.03583084,0.20,148.76234,100000.00000
0.260,0.03583084,0.13,25.21512,100000.00000
0.260,0.03583084,0.03,20.85643,100000.00000
0.260,0.03583084,0.04,131.32911,100000.00000
0.260,0.03583084,0.36,133.40172,24275.97552
0.260,0.03583084,0.27,135.92471,100000.00000
0.260,0.03583084,0.47,162.00336,49.06927
0.260,0.03583084,0.26,146.32218,100000.00000
0.260,0.03583084,0.08,16.25216,100000.00000
0.260,0.03583084,0.24,175.39106,100000.00000
0.260,0.03583084,0.17,105.43961,100000.00000
0.260,0.03583084,0.46,25.08409,1984.55691
0.260,0.03583084,0.15,4.56313,100000.00000
0.260,0.03583084,0.11,160.56838,100000.00000
0.260,0.03583084,0.30,14.71663,100000.00000
0.260,0.03583084,0.19,113.20971,100000.00000
0.260,0.03583084,0.41,81.39923,110.50420
0.260,0.03583084,0.35,22.37350,5071.95084
0.260,0.03583084,0.40,81.15109,188.12992
0.260,0.03583084,0.03,0.99398,100000.00000
0.260,0.03583084,0.10,58.57195,100000.00000
0.260,0.03583084,0.28,126.73436,39901.35975
0.260,0.03583084,0.02,169.10981,100000.00000
0.260,0.03583084,0.11,47.73643,100000.00000
0.260,0.03583084,0.17,154.16817,100000.00000
0.260,0.03583084,0.09,118.79713,100000.00000
0.260,0.03583084,0.25,146.48310,100000.00000
0.260,0.03583084,0.01,65.94513,100000.00000
0.260,0.03583084,0.49,24.62735,41.21715
0.260,0.03583084,0.42,119.43673,405.99127
0.260,0.03583084,0.40,127.30295,1621.31492
0.260,0.03583084,0.18,16.99973,100000.00000
0.260,0.03583084,0.00,174.58377,100000.00000
0.260,0.03583084,0.05,33.58261,100000.00000
0.260,0.03583084,0.42,172.99266,1740.39071
0.260,0.03583084,0.04,114.76035,100000.00000
0.260,0.03583084,0.15,45.04372,100000.00000
0.260,0.03583084,0.10,161.73975,100000.00000
0.260,0.03583084,0.47,8.45387,2099.12952
0.260,0.03583084,0.19,157.94496,100000.00000
0.260,0.03583084,0.00,67.41722,100000.00000
0.260,0.03583084,0.48,70.07321,35.20254
0.260,0.03583084,0.49,44.35237,24.64851
0.260,0.03583084,0.16,20.89307,100000.00000
0.260,0.03583084,0.49,171.04272,128.35651
0.260,0.03583084,0.41,0.83376,4318.58227
0.260,0.03583084,0.05,52.15526,100000.00000
0.260,0.03583084,0.10,1.65547,100000.00000
0.260,0.03583084,0.45,37.41953,104.64488
0.260,0.03583084,0.33,71.61401,4287.49471
0.260,0.03583084,0.00,108.20070,100000.00000
0.260,0.03583084,0.28,170.91371,67619.11492
0.260,0.03583084,0.06,76.87940,100000.00000
0.260,0.03583084,0.43,67.19568,48.99680
0.260,0.03583084,0.48,89.34592,6.20612
0.260,0.03583084,0.28,106.18518,67035.70305
0.260,0.03583084,0.36,143.14812,4528.65361
0.260,0.03583084,0.25,27.07504,100000.00000
0.260,0.03583084,0.00,171.12858,100000.00000
0.260,0.03583084,0.08,113.81505,100000.00000
0.260,0.03583084,0.49,138.76420,11.96193
0.260,0.03583084,0.36,70.64012,1957.45494
0.260,0.03583084,0.35,45.83532,4255.40817
0.260,0.03583084,0.27,93.65539,93576.13220
0.260,0.03583084,0.36,168.90128,24424.16678
0.260,0.03583084,0.30,145.11623,38815.11726
0.260,0.03583084,0.40,27.45703,8760.56754
0.260,0.03583084,0.18,18.14004,100000.00000
0.260,0.03583084,0.38,102.58014,1692.13927
0.260,0.03583084,0.10,18.26488,100000.00000
0.260,0.03583084,0.35,149.51149,41793.25442
0.260,0.03583084,0.00,38.22104,100000.00000
0.260,0.03583084,0.00,127.45306,100000.00000
0.260,0.03583084,0.10,40.36848,100000.00000
0.260,0.03583084,0.25,96.49735,28280.81468
0.260,0.03583084,0.08,116.13110,100000.00000
0.260,0.03583084,0.03,35.76882,100000.00000
0.260,0.03583084,0.34,167.28768,49801.95963
0.260,0.03583084,0.45,137.44904,275.77137
0.260,0.03583084,0.19,125.41269,100000.00000
0.260,0.03583084,0.14,38.84779,100000.00000
0.260,0.03583084,0.13,90.27293,100000.00000
0.260,0.03583084,0.27,5.18088,100000.00000
0.260,0.03583084,0.15,73.61153,100000.00000
0.260,0.03583084,0.22,21.38723,100000.00000
0.260,0.03583084,0.15,143.13351,100000.00000
0.260,0.03583084,0.26,81.09794,37207.71566
0.260,0.03583084,0.45,106.25309,26.73965
0.260,0.03583084,0.12,168.50786,100000.00000
0.260,0.03583084,0.15,92.93406,100000.00000
0.260,0.03583084,0.21,21.07206,100000.00000
0.260,0.03583084,0.04,58.53300,100000.00000
0.260,0.03583084,0.44,154.02536,6561.46715
0.260,0.03583084,0.20,59.15962,100000.00000
0.260,0.03583084,0.37,134.56969,2236.32678
0.260,0.03583084,0.04,136.94131,100000.00000
0.260,0.03583084,0.36,36.29292,26114.12692
0.260,0.03583084,0.06,147.24266,100000.00000
0.260,0.03583084,0.25,75.28375,25614.35020
0.260,0.03583084,0.01,25.10890,100000.00000
0.260,0.03583084,0.46,87.73762,29.65896
0.260,0.03583084,0.35,107.21497,3994.77167
0.260,0.03583084,0.19,74.27118,100000.00000
0.260,0.03583084,0.11,102.29555,100000.00000
0.260,0.03583084,0.22,135.60807,100000.00000
0.260,0.03583084,0.13,93.29934,100000.00000
0.260,0.03583084,0.39,105.01052,1896.99311
0.260,0.03583084,0.03,64.21560,100000.00000
0.260,0.03583084,0.50,44.94024,32.19006
0.260,0.03583084,0.41,89.70620,197.17772
0.260,0.03583084,0.43,4.87728,2620.89942
0.260,0.03583084,0.45,160.68091,452.77789
0.260,0.03583084,0.23,99.69377,100000.00000
0.260,0.03583084,0.29,115.35745,52688.33001
0.260,0.03583084,0.41,104.50590,138.18072
0.260,0.03583084,0.29,23.04825,100000.00000
0.260,0.03583084,0.38,44.72805,3982.64411
0.260,0.03583084,0.30,21.71446,74670.16191
0.260,0.03583084,0.18,4.18895,100000.00000
0.260,0.03583084,0.15,130.69644,100000.00000
0.260,0.03583084,0.32,51.07966,19766.29226
0.260,0.03583084,0.19,21.26967,100000.00000
0.260,0.03583084,0.14,97.67603,100000.00000
0.260,0.03583084,0.46,143.97395,154.23175
0.260,0.03583084,0.25,163.96689,100000.00000
0.260,0.03583084,0.24,125.23476,100000.00000
0.260,0.03583084,0.38,19.91371,8772.11538
0.260,0.03583084,0.22,146.30392,100000.00000
0.260,0.03583084,0.04,11.44050,100000.00000
0.260,0.03583084,0.48,5.61296,471.40143
0.260,0.03583084,0.35,173.70484,65652.93310
0.260,0.03583084,0.25,8.13936,100000.00000
0.260,0.03583084,0.20,18.56230,100000.00000
0.260,0.03583084,0.21,10.36058,100000.00000
0.260,0.03583084,0.16,8.28048,100000.00000
0.260,0.03583084,0.28,70.60393,39419.87531
0.260,0.03583084,0.45,73.69410,88.02447
0.260,0.03583084,0.12,153.54170,100000.00000
0.260,0.03583084,0.38,137.24256,2308.91100
0.260,0.03583084,0.48,14.90376,317.56824
0.260,0.03583084,0.18,12.48503,100000.00000
0.260,0.03583084,0.35,178.19284,61773.63467
0.260,0.03583084,0.31,87.21414,2577.63254
0.260,0.03583084,0.47,93.40519,14.76737
0.260,0.03583084,0.37,111.61310,1805.34538
0.260,0.03583084,0.17,103.58535,100000.00000
0.260,0.03583084,0.46,3.31032,2019.79051
0.260,0.03583084,0.19,144.62657,100000.00000
0.260,0.03583084,0.04,19.42046,100000.00000
0.260,0.03583084,0.30,82.94018,19270.38724
0.260,0.03583084,0.29,23.19835,100000.00000
0.260,0.03583084,0.44,43.77099,1810.51111
0.260,0.03583084,0.26,170.05783,100000.00000
0.260,0.03583084,0.40,93.39085,1418.31411
0.260,0.03583084,0.36,64.58949,6832.94754
0.260,0.03583084,0.21,159.78675,100000.00000
0.260,0.03583084,0.27,99.34323,8271.38108
0.260,0.03583084,0.11,175.14190,100000.00000
0.260,0.03583084,0.34,46.42251,13417.18428
0.260,0.03583084,0.31,45.43865,20176.74013
0.260,0.03583084,0.19,50.76622,100000.00000
0.260,0.03583084,0.26,44.52266,100000.00000
0.260,0.03583084,0.41,164.67226,16013.45589
0.260,0.03583084,0.33,42.70082,50659.08279
0.260,0.03583084,0.06,91.93451,100000.00000
0.260,0.03583084,0.01,173.81377,100000.00000
0.260,0.03583084,0.12,125.28536,100000.00000
0.260,0.03583084,0.20,16.43160,100000.00000
0.260,0.03583084,0.39,91.05996,184.92593
0.260,0.03583084,0.28,62.68598,36970.49058
0.260,0.03583084,0.39,27.60325,13035.68106
0.260,0.03583084,0.34,20.67063,39544.27212
0.260,0.03583084,0.28,141.05754,100000.00000
0.260,0.03583084,0.20,135.42741,100000.00000
0.260,0.03583084,0.02,58.55946,100000.00000
0.260,0.03583084,0.05,114.55387,100000.00000
0.260,0.03583084,0.49,165.11644,1948.21563
0.260,0.03583084,0.44,36.89717,1822.16248
0.260,0.03583084,0.09,161.49884,100000.00000
0.260,0.03583084,0.34,58.26226,2023.36719
0.260,0.03583084,0.01,109.35807,100000.00000
0.260,0.03583084,0.36,29.56784,4618.45348
0.260,0.03583084,0.46,48.36192,127.59045
0.260,0.03583084,0.00,54.76360,100000.00000
0.260,0.03583084,0.40,9.85709,9025.99191
0.260,0.03583084,0.45,75.85642,78.86798
0.260,0.03583084,0.05,144.66097,100000.00000
0.260,0.03583084,0.05,44.87260,100000.00000
0.260,0.03583084,0.38,27.30148,22635.89212
0.260,0.03583084,0.17,71.73085,100000.00000
0.260,0.03583084,0.33,176.82815,100000.00000
0.260,0.03583084,0.09,159.67556,100000.00000
0.260,0.03583084,0.27,120.90612,30638.05477
0.260,0.03583084,0.39,3.25983,17739.43639
0.260,0.03583084,0.22,76.35996,100000.00000
0.260,0.03583084,0.37,69.10042,4399.86748
0.260,0.03583084,0.32,116.26510,6510.57072
0.260,0.03583084,0.13,178.20969,100000.00000
0.260,0.03583084,0.34,43.63375,3622.80280
0.260,0.03583084,0.03,127.23432,100000.00000
0.260,0.03583084,0.02,8.14091,100000.00000
0.260,0.03583084,0.41,65.23090,1978.16963
0.260,0.03583084,0.25,125.66911,68763.96620
0.260,0.03583084,0.50,127.00353,3.32305
0.260,0.03583084,0.15,173.27671,100000.00000
0.260,0.03583084,0.22,10.13459,100000.00000
0.260,0.03583084,0.26,155.65003,100000.00000
0.260,0.03583084,0.04,112.19366,100000.00000
0.260,0.03583084,0.20,171.01115,100000.00000
0.260,0.03583084,0.10,119.43032,100000.00000
0.260,0.03583084,0.26,179.94918,100000.00000
0.260,0.03583084,0.12,171.70714,100000.00000
0.260,0.03583084,0.38,6.03584,9508.59439
0.260,0.03583084,0.11,103.84270,100000.00000
0.260,0.03583084,0.37,141.94750,13141.40256
0.260,0.03583084,0.07,89.50473,100000.00000
0.260,0.03583084,0.27,24.12274,100000.00000
0.260,0.03583084,0.35,167.31525,100000.00000
0.260,0.03583084,0.28,38.33355,100000.00000
0.260,0.03583084,0.08,150.35445,100000.00000
0.260,0.03583084,0.06,21.57577,100000.00000
0.260,0.03583084,0.14,51.57742,100000.00000
0.260,0.03583084,0.15,97.31432,100000.00000
0.260,0.03583084,0.27,93.62943,63540.28883
0.260,0.03583084,0.46,97.49416,29.28110
0.260,0.03583084,0.37,163.16498,15599.91272
0.260,0.03583084,0.07,120.98440,100000.00000
0.260,0.03583084,0.05,145.46167,100000.00000
0.260,0.03583084,0.11,130.04138,100000.00000
0.260,0.03583084,0.49,80.28104,6.46493
0.260,0.03583084,0.03,64.52383,100000.00000
0.260,0.03583084,0.40,177.27142,18130.88804
0.260,0.03583084,0.11,50.53903,100000.00000
0.260,0.03583084,0.40,60.33550,389.65555
0.260,0.03583084,0.19,145.23025,100000.00000
0.260,0.03583084,0.38,41.26525,2294.97698
0.260,0.03583084,0.24,111.62387,100000.00000
0.260,0.03583084,0.33,109.03947,6812.76599
0.260,0.03583084,0.06,19.80935,100000.00000
0.260,0.03583084,0.47,164.59415,102.08789
0.260,0.03583084,0.34,76.57856,4069.24516
0.260,0.03583084,0.24,112.96045,100000.00000
0.260,0.03583084,0.05,167.34558,100000.00000
0.260,0.03583084,0.39,83.16105,1587.13724
0.260,0.03583084,0.34,27.78529,13241.82375
0.260,0.03583084,0.29,43.22621,97884.65216
0.260,0.03583084,0.06,161.29643,100000.00000
0.260,0.03583084,0.28,78.74549,35286.67446
0.260,0.03583084,0.18,82.48552,100000.00000
0.260,0.03583084,0.36,146.62345,13698.21972
0.260,0.03583084,0.42,179.43736,1581.05017
0.260,0.03583084,0.14,104.09042,100000.00000
0.260,0.03583084,0.26,106.94353,25790.89605
0.260,0.03583084,0.34,102.89028,1591.23152
0.260,0.03583084,0.46,177.19239,465.10732
0.260,0.03583084,0.50,177.78024,75.87103
0.260,0.03583084,0.42,6.57894,6877.52914
0.260,0.03583084,0.34,104.62288,6602.29609
0.260,0.03583084,0.35,24.19464,6430.46048
0.260,0.03583084,0.30,37.14007,100000.00000
0.260,0.03583084,0.01,35.94128,100000.00000
0.260,0.03583084,0.00,10.45505,100000.00000
0.260,0.03583084,0.34,86.60522,9222.09300
0.260,0.03583084,0.01,110.13352,100000.00000
0.260,0.03583084,0.21,13.09734,100000.00000
0.260,0.03583084,0.24,83.46571,21737.93484
0.260,0.03583084,0.49,60.16390,35.09384
0.260,0.03583084,0.41,60.02985,1721.09945
0.260,0.03583084,0.34,147.07297,35132.08555
0.260,0.03583084,0.39,166.04989,5031.37552
0.260,0.03583084,0.13,145.68501,100000.00000
0.260,0.03583084,0.32,160.29491,83694.96850
0.260,0.03583084,0.44,52.76659,1386.96775
0.260,0.03583084,0.47,31.56683,2078.02663
0.260,0.03583084,0.29,32.73842,100000.00000
0.260,0.03583084,0.27,171.72919,100000.00000
0.260,0.03583084,0.39,156.98230,9132.12750
0.260,0.03583084,0.50,166.54470,55.66360
0.260,0.03583084,0.07,131.07894,100000.00000
0.260,0.03583084,0.46,150.28744,357.35161
0.260,0.03583084,0.30,15.96646,41427.68836
0.260,0.03583084,0.45,46.69622,2033.39326
0.260,0.03583084,0.45,4.77580,6394.33659
0.260,0.03583084,0.19,61.34464,100000.00000
0.260,0.03583084,0.33,161.41778,43835.26586
0.260,0.03583084,0.09,62.85772,100000.00000
0.260,0.03583084,0.02,119.25401,100000.00000
0.260,0.03583084,0.22,20.01555,100000.00000
0.260,0.03583084,0.48,44.16284,26.44979
0.260,0.03583084,0.04,84.99869,100000.00000
0.260,0.03583084,0.08,114.03535,100000.00000
0.260,0.03583084,0.31,19.29096,46207.68223
0.260,0.03583084,0.31,92.10194,8129.76862
0.260,0.03583084,0.38,152.36141,4566.72370
0.260,0.03583084,0.02,56.10799,100000.00000
0.260,0.03583084,0.05,114.01268,100000.00000
0.260,0.03583084,0.48,9.25665,2097.80962
0.260,0.03583084,0.47,157.30021,287.85752
0.260,0.03583084,0.13,52.84653,100000.00000
0.260,0.03583084,0.29,24.98889,100000.00000
0.260,0.03583084,0.35,122.67049,2309.38720
0.260,0.03583084,0.21,142.13127,100000.00000
0.260,0.03583084,0.16,126.65842,100000.00000
0.260,0.03583084,0.33,44.27239,22092.01000
0.260,0.03583084,0.01,11.70929,100000.00000
0.260,0.03583084,0.47,108.09304,12.28802
0.260,0.03583084,0.17,118.56485,100000.00000
0.260,0.03583084,0.24,171.07407,100000.00000
0.260,0.03583084,0.48,47.20753,81.99951
0.260,0.03583084,0.10,42.70484,100000.00000
0.260,0.03583084,0.15,125.27536,100000.00000
0.260,0.03583084,0.39,163.52110,27320.86862
0.260,0.03583084,0.50,39.81770,407.94265
0.260,0.03583084,0.05,73.86893,100000.00000
0.260,0.03583084,0.19,139.75433,100000.00000
0.260,0.03583084,0.48,119.46081,14.78289
0.260,0.03583084,0.13,110.70130,100000.00000
0.260,0.03583084,0.13,116.99351,100000.00000
0.260,0.03583084,0.41,165.57401,4643.74900
0.260,0.03583084,0.26,150.89917,100000.00000
0.260,0.03583084,0.40,71.82049,300.72526
0.260,0.03583084,0.23,51.42818,100000.00000
0.260,0.03583084,0.16,118.83553,100000.00000
0.260,0.03583084,0.33,18.32084,70634.34907
0.260,0.03583084,0.09,113.95826,100000.00000
0.260,0.03583084,0.28,2.61804,100000.00000
0.260,0.03583084,0.02,161.06892,100000.00000
0.260,0.03583084,0.11,66.18885,100000.00000
0.260,0.03583084,0.15,175.65337,100000.00000
0.260,0.03583084,0.18,50.73386,100000.00000
0.260,0.03583084,0.38,22.94796,11424.80112
0.260,0.03583084,0.35,136.84101,17073.19683
0.260,0.03583084,0.09,16.75850,100000.00000
0.260,0.03583084,0.04,128.38406,100000.00000
0.260,0.03583084,0.17,169.24144,100000.00000
0.260,0.03583084,0.48,107.11403,3.99076
0.260,0.03583084,0.46,4.04448,4805.44984
0.260,0.03583084,0.07,51.27129,100000.00000
0.260,0.03583084,0.45,104.94748,163.36754
0.260,0.03583084,0.42,107.16930,187.75207
0.260,0.03583084,0.01,54.83048,100000.00000
0.260,0.03583084,0.01,106.63462,100000.00000
0.260,0.03583084,0.16,44.59158,100000.00000
0.260,0.03583084,0.40,165.75154,2217.09246
0.260,0.03583084,0.49,131.07398,6.07155
0.260,0.03583084,0.44,130.00805,110.55596
0.260,0.03583084,0.48,64.02109,17.02414
0.260,0.03583084,0.26,138.41773,100000.00000
0.260,0.03583084,0.26,152.93653,100000.00000
0.260,0.03583084,0.34,33.66788,24520.14172
0.260,0.03583084,0.25,67.76341,63105.90157
0.260,0.03583084,0.20,103.21882,100000.00000
0.260,0.03583084,0.38,71.51171,4670.55593
0.260,0.03583084,0.14,22.87089,100000.00000
0.260,0.03583084,0.16,132.82145,100000.00000
0.260,0.03583084,0.30,65.56857,17198.96530
0.260,0.03583084,0.33,73.87143,6326.91293
0.260,0.03583084,0.27,64.46929,13606.89808
0.260,0.03583084,0.30,10.99403,100000.00000
0.260,0.03583084,0.14,148.06810,100000.00000
0.260,0.03583084,0.05,56.58408,100000.00000
0.260,0.03583084,0.10,28.94545,100000.00000
0.260,0.03583084,0.15,9.30271,100000.00000
0.260,0.03583084,0.42,34.32379,2076.42722
0.260,0.03583084,0.03,69.96191,100000.00000
0.260,0.03583084,0.50,152.85522,17.73326
0.260,0.03583084,0.07,26.08108,100000.00000
0.260,0.03583084,0.17,115.63547,100000.00000
0.260,0.03583084,0.42,2.35700,2065.08124
0.260,0.03583084,0.08,33.57333,100000.00000
0.260,0.03583084,0.34,91.36987,6270.83007
0.260,0.03583084,0.13,133.33835,100000.00000
0.260,0.03583084,0.22,163.14379,100000.00000
0.260,0.03583084,0.19,154.51430,100000.00000
0.260,0.03583084,0.46,156.32424,212.22977
0.260,0.03583084,0.18,69.49847,100000.00000
0.260,0.03583084,0.48,168.62935,110.75783
0.260,0.03583084,0.01,79.22745,100000.00000
0.260,0.03583084,0.20,121.05332,100000.00000
0.260,0.03583084,0.50,97.54217,3.11600
0.260,0.03583084,0.12,102.61101,100000.00000
0.260,0.03583084,0.26,151.58141,100000.00000
0.260,0.03583084,0.41,113.80757,168.10366
0.260,0.03583084,0.20,80.72019,100000.00000
0.260,0.03583084,0.18,169.46367,100000.00000
0.260,0.03583084,0.08,106.36073,100000.00000
0.260,0.03583084,0.13,125.46283,100000.00000
0.260,0.03583084,0.07,6.63965,100000.00000
0.260,0.03583084,0.36,79.04428,2606.27181
0.260,0.03583084,0.05,156.86291,100000.00000
0.260,0.03583084,0.08,121.96158,100000.00000
0.260,0.03583084,0.40,76.34352,609.88236
0.260,0.03583084,0.23,160.40576,100000.00000
0.260,0.03583084,0.34,50.39624,19872.68665
0.260,0.03583084,0.09,147.10000,100000.00000
0.260,0.03583084,0.44,3.54790,6761.89027
0.260,0.03583084,0.11,43.91814,100000.00000
0.260,0.03583084,0.42,26.75929,532.76390
0.260,0.03583084,0.28,71.37770,47974.48132
0.260,0.03583084,0.30,124.27107,26289.79801
0.260,0.03583084,0.30,50.14626,65674.78653
0.260,0.03583084,0.44,120.94069,2222.25301
0.260,0.03583084,0.24,160.24748,100000.00000
0.260,0.03583084,0.16,7.33118,100000.00000
0.260,0.03583084,0.18,152.07756,100000.00000
0.260,0.03583084,0.17,67.43027,100000.00000
0.260,0.03583084,0.12,164.67559,100000.00000
0.260,0.03583084,0.44,143.98489,211.72251
0.260,0.03583084,0.23,134.28808,100000.00000
0.260,0.03583084,0.43,48.73404,1911.70354
0.260,0.03583084,0.48,51.96487,154.08682
0.260,0.03583084,0.25,29.27105,100000.00000
0.260,0.03583084,0.37,112.98745,710.82116
0.260,0.03583084,0.13,164.38330,100000.00000
0.260,0.03583084,0.16,50.38810,100000.00000
0.260,0.03583084,0.06,75.13398,100000.00000
0.260,0.03583084,0.15,79.01486,100000.00000
0.260,0.03583084,0.06,174.92077,100000.00000
0.260,0.03583084,0.33,51.31713,19820.45479
0.260,0.03583084,0.03,48.84283,100000.00000
0.260,0.03583084,0.06,93.38231,100000.00000
0.260,0.03583084,0.00,52.42124,100000.00000
0.260,0.03583084,0.17,4.77204,100000.00000
0.260,0.03583084,0.08,31.38596,100000.00000
0.260,0.03583084,0.48,108.56738,3.53009
0.260,0.03583084,0.07,109.72158,100000.00000
0.260,0.03583084,0.48,101.95283,3.60773
0.260,0.03583084,0.22,67.36874,100000.00000
0.260,0.03583084,0.11,116.18501,100000.00000
0.260,0.03583084,0.47,24.63941,1822.97512
0.260,0.03583084,0.28,46.48399,39459.94337
0.260,0.03583084,0.25,4.74606,100000.00000
0.260,0.03583084,0.15,48.74981,100000.00000
0.260,0.03583084,0.16,136.41230,100000.00000
0.260,0.03583084,0.10,134.36845,100000.00000
0.260,0.03583084,0.41,96.73121,269.16668
0.260,0.03583084,0.07,173.24051,100000.00000
0.260,0.03583084,0.39,124.91072,2050.61409
0.260,0.03583084,0.37,160.90067,4750.04504
0.260,0.03583084,0.36,146.98790,10474.33248
0.260,0.03583084,0.04,76.95738,100000.00000
0.260,0.03583084,0.22,15.03013,100000.00000
0.260,0.03583084,0.44,71.49304,78.69717
0.260,0.03583084,0.40,22.43928,9323.06286
0.260,0.03583084,0.18,57.41561,100000.00000
0.260,0.03583084,0.17,78.09330,100000.00000
0.260,0.03583084,0.44,17.89945,1859.45616
0.260,0.03583084,0.40,106.42958,1736.64323
0.260,0.03583084,0.00,3.70521,100000.00000
0.260,0.03583084,0.45,53.00384,529.08888
0.260,0.03583084,0.25,177.70970,100000.00000
0.260,0.03583084,0.04,4.57544,100000.00000
0.260,0.03583084,0.16,110.10973,100000.00000
0.260,0.03583084,0.28,155.22547,52689.83108
0.260,0.03583084,0.43,139.59497,298.63930
0.260,0.03583084,0.20,162.45952,100000.00000
0.260,0.03583084,0.49,64.97530,12.07580
0.260,0.03583084,0.46,30.90227,2983.82050
0.260,0.03583084,0.32,102.74009,12842.23530
0.260,0.03583084,0.21,14.64278,100000.00000
0.260,0.03583084,0.29,59.17529,15627.52712
0.260,0.03583084,0.16,75.52801,100000.00000
0.260,0.03583084,0.24,105.05810,100000.00000
0.260,0.03583084,0.44,42.87290,2494.96013
0.260,0.03583084,0.31,6.60298,63391.62136
0.260,0.03583084,0.28,92.51811,19949.60324
0.260,0.03583084,0.12,53.00080,100000.00000
0.260,0.03583084,0.09,61.02536,100000.00000
0.260,0.03583084,0.09,99.93615,100000.00000
0.260,0.03583084,0.05,135.99920,100000.00000
0.260,0.03583084,0.07,45.32081,100000.00000
