#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.196,0.04300,0.09189,0.00000,0.51736,1.00000e+10
0.199,0.04300,0.09190,0.00000,0.50997,1.00000e+10
0.202,0.04300,0.09191,0.00000,0.50259,1.00000e+10
0.205,0.04300,0.09193,0.00000,0.49520,1.00000e+10
0.208,0.04300,0.09194,0.00000,0.48781,1.00000e+10
0.211,0.04300,0.09195,0.00000,0.48042,1.00000e+10
0.214,0.04300,0.09196,0.00000,0.47304,1.00000e+10
0.217,0.04300,0.09197,0.00000,0.46565,1.00000e+10
0.220,0.04300,0.09198,0.00000,0.45826,1.00000e+10
0.223,0.04300,0.09198,0.00000,0.45087,1.00000e+10
0.226,0.04300,0.09199,0.00000,0.44349,1.00000e+10
0.229,0.04300,0.09200,0.00000,0.43610,1.00000e+10
0.232,0.04300,0.09200,0.00000,0.42871,1.00000e+10
0.235,0.04300,0.09201,0.00000,0.42132,1.00000e+10
0.238,0.04300,0.09202,0.00000,0.41394,1.00000e+10
0.241,0.04300,0.09202,0.00000,0.40655,1.00000e+10
0.244,0.04300,0.09203,0.00000,0.39916,1.00000e+10
0.247,0.04300,0.09203,0.00000,0.39178,1.00000e+10
0.250,0.04300,0.09204,0.00000,0.38439,1.00000e+10
0.253,0.04300,0.09204,0.00000,0.37700,1.00000e+10
0.256,0.04300,0.09204,0.00000,0.36961,1.00000e+10
0.259,0.04300,0.09205,0.00000,0.36223,1.00000e+10
0.262,0.04300,0.09205,0.00000,0.35484,1.00000e+10
0.265,0.04300,0.09205,0.00000,0.34745,1.00000e+10
0.268,0.04300,0.09206,0.00000,0.34006,1.00000e+10
0.271,0.04300,0.09206,0.00000,0.33268,1.00000e+10
0.274,0.04300,0.09206,0.00000,0.32529,1.00000e+10
0.277,0.04300,0.09207,0.00000,0.31790,1.00000e+10
0.280,0.04300,0.09207,0.00000,0.31051,1.00000e+10
0.283,0.04300,0.09207,0.00000,0.30313,1.00000e+10
0.286,0.04300,0.09207,0.00000,0.29574,1.00000e+10
0.289,0.04300,0.09207,0.00000,0.28835,1.00000e+10
0.295,0.04300,0.09208,0.00000,0.27358,1.00000e+10
0.292,0.04300,0.09208,0.00000,0.28097,1.00000e+10
0.298,0.04300,0.09208,0.00000,0.26619,1.00000e+10
0.301,0.04300,0.09208,0.00000,0.25880,1.00000e+10
0.304,0.04300,0.09208,0.00000,0.25142,1.00000e+10
0.307,0.04300,0.09208,0.00000,0.24403,1.00000e+10
0.310,0.04300,0.09209,0.00000,0.23664,1.00000e+10
0.313,0.04300,0.09209,0.00000,0.22925,1.00000e+10
0.316,0.04300,0.09209,0.00000,0.22187,1.00000e+10
0.319,0.04300,0.09209,0.00000,0.21448,1.00000e+10
0.322,0.04300,0.09209,0.00000,0.20709,1.00000e+10
0.325,0.04300,0.09209,0.00000,0.19970,1.00000e+10
0.328,0.04300,0.09209,0.00000,0.19232,1.00000e+10
0.331,0.04300,0.09209,0.00000,0.18493,1.00000e+10
0.334,0.04300,0.09209,0.00000,0.17754,1.00000e+10
0.337,0.04300,0.09210,0.00000,0.17016,1.00000e+10
0.340,0.04300,0.09210,0.00000,0.16277,1.00000e+10
0.343,0.04300,0.09210,0.00000,0.15538,1.00000e+10
0.346,0.04300,0.09210,0.00000,0.14799,1.00000e+10
0.349,0.04300,0.09210,0.00000,0.14061,1.00000e+10
0.352,0.04300,0.09210,0.00000,0.13322,1.00000e+10
0.355,0.04300,0.09210,0.00000,0.12583,1.00000e+10
0.358,0.04300,0.09210,0.00000,0.11844,1.00000e+10
0.361,0.04300,0.09210,0.00000,0.11106,1.00000e+10
0.364,0.04300,0.09210,0.00000,0.10367,1.00000e+10
0.367,0.04300,0.09210,0.00000,0.09628,1.00000e+10
0.370,0.04300,0.09210,0.00000,0.08889,1.00000e+10
0.373,0.04300,0.09210,0.00000,0.08151,1.00000e+10
0.376,0.04300,0.09210,0.00000,0.07412,1.00000e+10
0.379,0.04300,0.09210,0.00000,0.06673,1.00000e+10
0.160,0.04400,0.08976,0.00000,0.60601,1.00000e+10
0.163,0.04400,0.08980,0.00000,0.59862,1.00000e+10
0.382,0.04300,0.09210,0.00000,0.05934,1.00000e+10
0.166,0.04400,0.08984,0.00000,0.59123,1.00000e+10
0.169,0.04400,0.08987,0.00000,0.58385,1.00000e+10
0.172,0.04400,0.08990,0.00000,0.57646,1.00000e+10
0.175,0.04400,0.08993,0.00000,0.56907,1.00000e+10
0.178,0.04400,0.08995,0.00000,0.56168,1.00000e+10
0.181,0.04400,0.08998,0.00000,0.55430,1.00000e+10
0.184,0.04400,0.09000,0.00000,0.54691,1.00000e+10
0.187,0.04400,0.09002,0.00000,0.53952,1.00000e+10
0.190,0.04400,0.09004,0.00000,0.53213,1.00000e+10
0.193,0.04400,0.09005,0.00000,0.52475,1.00000e+10
0.196,0.04400,0.09007,0.00000,0.51736,1.00000e+10
0.199,0.04400,0.09008,0.00000,0.50997,1.00000e+10
0.202,0.04400,0.09010,0.00000,0.50259,1.00000e+10
0.208,0.04400,0.09012,0.00000,0.48781,1.00000e+10
0.205,0.04400,0.09011,0.00000,0.49520,1.00000e+10
0.211,0.04400,0.09013,0.00000,0.48042,1.00000e+10
0.214,0.04400,0.09014,0.00000,0.47304,1.00000e+10
0.217,0.04400,0.09015,0.00000,0.46565,1.00000e+10
0.220,0.04400,0.09016,0.00000,0.45826,1.00000e+10
0.223,0.04400,0.09017,0.00000,0.45087,1.00000e+10
0.226,0.04400,0.09017,0.00000,0.44349,1.00000e+10
0.229,0.04400,0.09018,0.00000,0.43610,1.00000e+10
0.232,0.04400,0.09019,0.00000,0.42871,1.00000e+10
0.235,0.04400,0.09019,0.00000,0.42132,1.00000e+10
0.238,0.04400,0.09020,0.00000,0.41394,1.00000e+10
0.241,0.04400,0.09020,0.00000,0.40655,1.00000e+10
0.244,0.04400,0.09021,0.00000,0.39916,1.00000e+10
0.247,0.04400,0.09021,0.00000,0.39178,1.00000e+10
0.250,0.04400,0.09022,0.00000,0.38439,1.00000e+10
0.253,0.04400,0.09022,0.00000,0.37700,1.00000e+10
0.256,0.04400,0.09023,0.00000,0.36961,1.00000e+10
0.259,0.04400,0.09023,0.00000,0.36223,1.00000e+10
0.262,0.04400,0.09023,0.00000,0.35484,1.00000e+10
0.265,0.04400,0.09024,0.00000,0.34745,1.00000e+10
0.268,0.04400,0.09024,0.00000,0.34006,1.00000e+10
0.271,0.04400,0.09024,0.00000,0.33268,1.00000e+10
0.274,0.04400,0.09024,0.00000,0.32529,1.00000e+10
0.277,0.04400,0.09025,0.00000,0.31790,1.00000e+10
0.280,0.04400,0.09025,0.00000,0.31051,1.00000e+10
0.283,0.04400,0.09025,0.00000,0.30313,1.00000e+10
0.286,0.04400,0.09025,0.00000,0.29574,1.00000e+10
0.289,0.04400,0.09026,0.00000,0.28835,1.00000e+10
0.292,0.04400,0.09026,0.00000,0.28097,1.00000e+10
0.295,0.04400,0.09026,0.00000,0.27358,1.00000e+10
0.298,0.04400,0.09026,0.00000,0.26619,1.00000e+10
0.304,0.04400,0.09026,0.00000,0.25142,1.00000e+10
0.307,0.04400,0.09027,0.00000,0.24403,1.00000e+10
0.301,0.04400,0.09026,0.00000,0.25880,1.00000e+10
0.310,0.04400,0.09027,0.00000,0.23664,1.00000e+10
0.313,0.04400,0.09027,0.00000,0.22925,1.00000e+10
0.316,0.04400,0.09027,0.00000,0.22187,1.00000e+10
0.319,0.04400,0.09027,0.00000,0.21448,1.00000e+10
0.322,0.04400,0.09027,0.00000,0.20709,1.00000e+10
0.325,0.04400,0.09027,0.00000,0.19970,1.00000e+10
0.328,0.04400,0.09027,0.00000,0.19232,1.00000e+10
0.334,0.04400,0.09028,0.00000,0.17754,1.00000e+10
0.331,0.04400,0.09027,0.00000,0.18493,1.00000e+10
0.337,0.04400,0.09028,0.00000,0.17016,1.00000e+10
0.340,0.04400,0.09028,0.00000,0.16277,1.00000e+10
0.343,0.04400,0.09028,0.00000,0.15538,1.00000e+10
0.346,0.04400,0.09028,0.00000,0.14799,1.00000e+10
0.349,0.04400,0.09028,0.00000,0.14061,1.00000e+10
0.352,0.04400,0.09028,0.00000,0.13322,1.00000e+10
0.355,0.04400,0.09028,0.00000,0.12583,1.00000e+10
0.358,0.04400,0.09028,0.00000,0.11844,1.00000e+10
0.361,0.04400,0.09028,0.00000,0.11106,1.00000e+10
0.364,0.04400,0.09028,0.00000,0.10367,1.00000e+10
0.367,0.04400,0.09028,0.00000,0.09628,1.00000e+10
0.370,0.04400,0.09028,0.00000,0.08889,1.00000e+10
0.376,0.04400,0.09028,0.00000,0.07412,1.00000e+10
0.373,0.04400,0.09028,0.00000,0.08151,1.00000e+10
0.379,0.04400,0.09028,0.00000,0.06673,1.00000e+10
0.382,0.04400,0.09028,0.00000,0.05934,1.00000e+10
0.160,0.04500,0.08804,0.00000,0.60601,1.00000e+10
0.163,0.04500,0.08808,0.00000,0.59862,1.00000e+10
0.169,0.04500,0.08815,0.00000,0.58385,1.00000e+10
0.166,0.04500,0.08812,0.00000,0.59123,1.00000e+10
0.172,0.04500,0.08818,0.00000,0.57646,1.00000e+10
0.175,0.04500,0.08821,0.00000,0.56907,1.00000e+10
0.178,0.04500,0.08823,0.00000,0.56168,1.00000e+10
0.181,0.04500,0.08826,0.00000,0.55430,1.00000e+10
0.184,0.04500,0.08828,0.00000,0.54691,1.00000e+10
0.187,0.04500,0.08830,0.00000,0.53952,1.00000e+10
0.190,0.04500,0.08832,0.00000,0.53213,1.00000e+10
0.193,0.04500,0.08833,0.00000,0.52475,1.00000e+10
0.196,0.04500,0.08835,0.00000,0.51736,1.00000e+10
0.199,0.04500,0.08836,0.00000,0.50997,1.00000e+10
0.202,0.04500,0.08837,0.00000,0.50259,1.00000e+10
0.205,0.04500,0.08839,0.00000,0.49520,1.00000e+10
0.208,0.04500,0.08840,0.00000,0.48781,1.00000e+10
0.211,0.04500,0.08841,0.00000,0.48042,1.00000e+10
0.214,0.04500,0.08842,0.00000,0.47304,1.00000e+10
0.217,0.04500,0.08843,0.00000,0.46565,1.00000e+10
0.220,0.04500,0.08844,0.00000,0.45826,1.00000e+10
0.223,0.04500,0.08844,0.00000,0.45087,1.00000e+10
0.226,0.04500,0.08845,0.00000,0.44349,1.00000e+10
0.229,0.04500,0.08846,0.00000,0.43610,1.00000e+10
0.232,0.04500,0.08846,0.00000,0.42871,1.00000e+10
0.235,0.04500,0.08847,0.00000,0.42132,1.00000e+10
0.238,0.04500,0.08848,0.00000,0.41394,1.00000e+10
0.241,0.04500,0.08848,0.00000,0.40655,1.00000e+10
0.244,0.04500,0.08849,0.00000,0.39916,1.00000e+10
0.247,0.04500,0.08849,0.00000,0.39178,1.00000e+10
0.250,0.04500,0.08850,0.00000,0.38439,1.00000e+10
0.256,0.04500,0.08850,0.00000,0.36961,1.00000e+10
0.253,0.04500,0.08850,0.00000,0.37700,1.00000e+10
0.259,0.04500,0.08851,0.00000,0.36223,1.00000e+10
0.262,0.04500,0.08851,0.00000,0.35484,1.00000e+10
0.265,0.04500,0.08851,0.00000,0.34745,1.00000e+10
0.268,0.04500,0.08852,0.00000,0.34006,1.00000e+10
0.271,0.04500,0.08852,0.00000,0.33268,1.00000e+10
0.274,0.04500,0.08852,0.00000,0.32529,1.00000e+10
0.277,0.04500,0.08853,0.00000,0.31790,1.00000e+10
0.283,0.04500,0.08853,0.00000,0.30313,1.00000e+10
0.280,0.04500,0.08853,0.00000,0.31051,1.00000e+10
0.286,0.04500,0.08853,0.00000,0.29574,1.00000e+10
0.289,0.04500,0.08853,0.00000,0.28835,1.00000e+10
0.292,0.04500,0.08854,0.00000,0.28097,1.00000e+10
0.295,0.04500,0.08854,0.00000,0.27358,1.00000e+10
0.298,0.04500,0.08854,0.00000,0.26619,1.00000e+10
0.301,0.04500,0.08854,0.00000,0.25880,1.00000e+10
0.304,0.04500,0.08854,0.00000,0.25142,1.00000e+10
0.307,0.04500,0.08854,0.00000,0.24403,1.00000e+10
0.310,0.04500,0.08855,0.00000,0.23664,1.00000e+10
0.313,0.04500,0.08855,0.00000,0.22925,1.00000e+10
0.316,0.04500,0.08855,0.00000,0.22187,1.00000e+10
0.319,0.04500,0.08855,0.00000,0.21448,1.00000e+10
0.322,0.04500,0.08855,0.00000,0.20709,1.00000e+10
0.325,0.04500,0.08855,0.00000,0.19970,1.00000e+10
0.328,0.04500,0.08855,0.00000,0.19232,1.00000e+10
0.331,0.04500,0.08855,0.00000,0.18493,1.00000e+10
0.334,0.04500,0.08855,0.00000,0.17754,1.00000e+10
0.337,0.04500,0.08855,0.00000,0.17016,1.00000e+10
0.343,0.04500,0.08856,0.00000,0.15538,1.00000e+10
0.340,0.04500,0.08856,0.00000,0.16277,1.00000e+10
0.346,0.04500,0.08856,0.00000,0.14799,1.00000e+10
0.349,0.04500,0.08856,0.00000,0.14061,1.00000e+10
0.352,0.04500,0.08856,0.00000,0.13322,1.00000e+10
0.355,0.04500,0.08856,0.00000,0.12583,1.00000e+10
0.361,0.04500,0.08856,0.00000,0.11106,1.00000e+10
0.358,0.04500,0.08856,0.00000,0.11844,1.00000e+10
0.364,0.04500,0.08856,0.00000,0.10367,1.00000e+10
0.367,0.04500,0.08856,0.00000,0.09628,1.00000e+10
0.370,0.04500,0.08856,0.00000,0.08889,1.00000e+10
0.373,0.04500,0.08856,0.00000,0.08151,1.00000e+10
0.376,0.04500,0.08856,0.00000,0.07412,1.00000e+10
0.160,0.04600,0.08641,0.00000,0.60601,1.00000e+10
0.379,0.04500,0.08856,0.00000,0.06673,1.00000e+10
0.382,0.04500,0.08856,0.00000,0.05934,1.00000e+10
0.163,0.04600,0.08645,0.00000,0.59862,1.00000e+10
0.166,0.04600,0.08649,0.00000,0.59123,1.00000e+10
0.169,0.04600,0.08652,0.00000,0.58385,1.00000e+10
0.172,0.04600,0.08655,0.00000,0.57646,1.00000e+10
0.175,0.04600,0.08658,0.00000,0.56907,1.00000e+10
0.178,0.04600,0.08660,0.00000,0.56168,1.00000e+10
0.181,0.04600,0.08663,0.00000,0.55430,1.00000e+10
0.184,0.04600,0.08665,0.00000,0.54691,1.00000e+10
0.187,0.04600,0.08667,0.00000,0.53952,1.00000e+10
0.190,0.04600,0.08668,0.00000,0.53213,1.00000e+10
0.193,0.04600,0.08670,0.00000,0.52475,1.00000e+10
0.196,0.04600,0.08672,0.00000,0.51736,1.00000e+10
0.199,0.04600,0.08673,0.00000,0.50997,1.00000e+10
0.202,0.04600,0.08674,0.00000,0.50259,1.00000e+10
0.205,0.04600,0.08676,0.00000,0.49520,1.00000e+10
0.208,0.04600,0.08677,0.00000,0.48781,1.00000e+10
0.211,0.04600,0.08678,0.00000,0.48042,1.00000e+10
0.214,0.04600,0.08679,0.00000,0.47304,1.00000e+10
0.220,0.04600,0.08681,0.00000,0.45826,1.00000e+10
0.217,0.04600,0.08680,0.00000,0.46565,1.00000e+10
0.223,0.04600,0.08681,0.00000,0.45087,1.00000e+10
0.226,0.04600,0.08682,0.00000,0.44349,1.00000e+10
0.229,0.04600,0.08683,0.00000,0.43610,1.00000e+10
0.232,0.04600,0.08683,0.00000,0.42871,1.00000e+10
0.235,0.04600,0.08684,0.00000,0.42132,1.00000e+10
0.238,0.04600,0.08685,0.00000,0.41394,1.00000e+10
0.241,0.04600,0.08685,0.00000,0.40655,1.00000e+10
0.244,0.04600,0.08686,0.00000,0.39916,1.00000e+10
0.247,0.04600,0.08686,0.00000,0.39178,1.00000e+10
0.250,0.04600,0.08686,0.00000,0.38439,1.00000e+10
0.253,0.04600,0.08687,0.00000,0.37700,1.00000e+10
0.256,0.04600,0.08687,0.00000,0.36961,1.00000e+10
0.259,0.04600,0.08688,0.00000,0.36223,1.00000e+10
0.262,0.04600,0.08688,0.00000,0.35484,1.00000e+10
0.265,0.04600,0.08688,0.00000,0.34745,1.00000e+10
0.268,0.04600,0.08689,0.00000,0.34006,1.00000e+10
0.271,0.04600,0.08689,0.00000,0.33268,1.00000e+10
0.274,0.04600,0.08689,0.00000,0.32529,1.00000e+10
0.277,0.04600,0.08689,0.00000,0.31790,1.00000e+10
0.280,0.04600,0.08690,0.00000,0.31051,1.00000e+10
0.283,0.04600,0.08690,0.00000,0.30313,1.00000e+10
0.289,0.04600,0.08690,0.00000,0.28835,1.00000e+10
0.286,0.04600,0.08690,0.00000,0.29574,1.00000e+10
0.292,0.04600,0.08690,0.00000,0.28097,1.00000e+10
0.295,0.04600,0.08691,0.00000,0.27358,1.00000e+10
0.298,0.04600,0.08691,0.00000,0.26619,1.00000e+10
0.301,0.04600,0.08691,0.00000,0.25880,1.00000e+10
0.304,0.04600,0.08691,0.00000,0.25142,1.00000e+10
0.307,0.04600,0.08691,0.00000,0.24403,1.00000e+10
0.310,0.04600,0.08691,0.00000,0.23664,1.00000e+10
0.313,0.04600,0.08692,0.00000,0.22925,1.00000e+10
0.316,0.04600,0.08692,0.00000,0.22187,1.00000e+10
0.319,0.04600,0.08692,0.00000,0.21448,1.00000e+10
0.322,0.04600,0.08692,0.00000,0.20709,1.00000e+10
0.325,0.04600,0.08692,0.00000,0.19970,1.00000e+10
0.328,0.04600,0.08692,0.00000,0.19232,1.00000e+10
0.331,0.04600,0.08692,0.00000,0.18493,1.00000e+10
0.334,0.04600,0.08692,0.00000,0.17754,1.00000e+10
0.340,0.04600,0.08692,0.00000,0.16277,1.00000e+10
0.337,0.04600,0.08692,0.00000,0.17016,1.00000e+10
0.343,0.04600,0.08692,0.00000,0.15538,1.00000e+10
0.346,0.04600,0.08693,0.00000,0.14799,1.00000e+10
0.349,0.04600,0.08693,0.00000,0.14061,1.00000e+10
0.352,0.04600,0.08693,0.00000,0.13322,1.00000e+10
0.355,0.04600,0.08693,0.00000,0.12583,1.00000e+10
0.358,0.04600,0.08693,0.00000,0.11844,1.00000e+10
0.361,0.04600,0.08693,0.00000,0.11106,1.00000e+10
0.364,0.04600,0.08693,0.00000,0.10367,1.00000e+10
0.367,0.04600,0.08693,0.00000,0.09628,1.00000e+10
0.370,0.04600,0.08693,0.00000,0.08889,1.00000e+10
0.376,0.04600,0.08693,0.00000,0.07412,1.00000e+10
0.373,0.04600,0.08693,0.00000,0.08151,1.00000e+10
0.379,0.04600,0.08693,0.00000,0.06673,1.00000e+10
0.160,0.04700,0.08486,0.00000,0.60601,1.00000e+10
0.163,0.04700,0.08490,0.00000,0.59862,1.00000e+10
0.382,0.04600,0.08693,0.00000,0.05934,1.00000e+10
0.166,0.04700,0.08494,0.00000,0.59123,1.00000e+10
0.169,0.04700,0.08497,0.00000,0.58385,1.00000e+10
0.172,0.04700,0.08500,0.00000,0.57646,1.00000e+10
0.175,0.04700,0.08503,0.00000,0.56907,1.00000e+10
0.178,0.04700,0.08506,0.00000,0.56168,1.00000e+10
0.181,0.04700,0.08508,0.00000,0.55430,1.00000e+10
0.184,0.04700,0.08510,0.00000,0.54691,1.00000e+10
0.187,0.04700,0.08512,0.00000,0.53952,1.00000e+10
0.190,0.04700,0.08514,0.00000,0.53213,1.00000e+10
0.196,0.04700,0.08517,0.00000,0.51736,1.00000e+10
0.193,0.04700,0.08515,0.00000,0.52475,1.00000e+10
0.199,0.04700,0.08518,0.00000,0.50997,1.00000e+10
0.202,0.04700,0.08520,0.00000,0.50259,1.00000e+10
0.205,0.04700,0.08521,0.00000,0.49520,1.00000e+10
0.208,0.04700,0.08522,0.00000,0.48781,1.00000e+10
0.211,0.04700,0.08523,0.00000,0.48042,1.00000e+10
0.214,0.04700,0.08524,0.00000,0.47304,1.00000e+10
0.217,0.04700,0.08525,0.00000,0.46565,1.00000e+10
0.220,0.04700,0.08526,0.00000,0.45826,1.00000e+10
0.223,0.04700,0.08527,0.00000,0.45087,1.00000e+10
0.226,0.04700,0.08527,0.00000,0.44349,1.00000e+10
0.229,0.04700,0.08528,0.00000,0.43610,1.00000e+10
0.232,0.04700,0.08529,0.00000,0.42871,1.00000e+10
0.241,0.04700,0.08530,0.00000,0.40655,1.00000e+10
0.244,0.04700,0.08531,0.00000,0.39916,1.00000e+10
0.238,0.04700,0.08530,0.00000,0.41394,1.00000e+10
0.235,0.04700,0.08529,0.00000,0.42132,1.00000e+10
0.247,0.04700,0.08531,0.00000,0.39178,1.00000e+10
0.250,0.04700,0.08532,0.00000,0.38439,1.00000e+10
0.253,0.04700,0.08532,0.00000,0.37700,1.00000e+10
0.256,0.04700,0.08532,0.00000,0.36961,1.00000e+10
0.259,0.04700,0.08533,0.00000,0.36223,1.00000e+10
0.262,0.04700,0.08533,0.00000,0.35484,1.00000e+10
0.265,0.04700,0.08533,0.00000,0.34745,1.00000e+10
0.268,0.04700,0.08534,0.00000,0.34006,1.00000e+10
0.271,0.04700,0.08534,0.00000,0.33268,1.00000e+10
0.274,0.04700,0.08534,0.00000,0.32529,1.00000e+10
0.277,0.04700,0.08535,0.00000,0.31790,1.00000e+10
0.280,0.04700,0.08535,0.00000,0.31051,1.00000e+10
0.283,0.04700,0.08535,0.00000,0.30313,1.00000e+10
0.286,0.04700,0.08535,0.00000,0.29574,1.00000e+10
0.289,0.04700,0.08535,0.00000,0.28835,1.00000e+10
0.292,0.04700,0.08536,0.00000,0.28097,1.00000e+10
0.295,0.04700,0.08536,0.00000,0.27358,1.00000e+10
0.298,0.04700,0.08536,0.00000,0.26619,1.00000e+10
0.301,0.04700,0.08536,0.00000,0.25880,1.00000e+10
0.304,0.04700,0.08536,0.00000,0.25142,1.00000e+10
0.307,0.04700,0.08536,0.00000,0.24403,1.00000e+10
0.310,0.04700,0.08537,0.00000,0.23664,1.00000e+10
0.313,0.04700,0.08537,0.00000,0.22925,1.00000e+10
0.316,0.04700,0.08537,0.00000,0.22187,1.00000e+10
0.319,0.04700,0.08537,0.00000,0.21448,1.00000e+10
0.322,0.04700,0.08537,0.00000,0.20709,1.00000e+10
0.325,0.04700,0.08537,0.00000,0.19970,1.00000e+10
0.331,0.04700,0.08537,0.00000,0.18493,1.00000e+10
0.334,0.04700,0.08537,0.00000,0.17754,1.00000e+10
0.337,0.04700,0.08538,0.00000,0.17016,1.00000e+10
0.328,0.04700,0.08537,0.00000,0.19232,1.00000e+10
0.340,0.04700,0.08538,0.00000,0.16277,1.00000e+10
0.343,0.04700,0.08538,0.00000,0.15538,1.00000e+10
0.346,0.04700,0.08538,0.00000,0.14799,1.00000e+10
0.349,0.04700,0.08538,0.00000,0.14061,1.00000e+10
0.352,0.04700,0.08538,0.00000,0.13322,1.00000e+10
0.358,0.04700,0.08538,0.00000,0.11844,1.00000e+10
0.355,0.04700,0.08538,0.00000,0.12583,1.00000e+10
0.361,0.04700,0.08538,0.00000,0.11106,1.00000e+10
0.364,0.04700,0.08538,0.00000,0.10367,1.00000e+10
0.367,0.04700,0.08538,0.00000,0.09628,1.00000e+10
0.370,0.04700,0.08538,0.00000,0.08889,1.00000e+10
0.373,0.04700,0.08538,0.00000,0.08151,1.00000e+10
0.376,0.04700,0.08538,0.00000,0.07412,1.00000e+10
0.379,0.04700,0.08538,0.00000,0.06673,1.00000e+10
0.160,0.04800,0.08339,0.00000,0.60601,1.00000e+10
0.382,0.04700,0.08538,0.00000,0.05934,1.00000e+10
0.163,0.04800,0.08343,0.00000,0.59862,1.00000e+10
0.166,0.04800,0.08347,0.00000,0.59123,1.00000e+10
0.169,0.04800,0.08350,0.00000,0.58385,1.00000e+10
0.172,0.04800,0.08353,0.00000,0.57646,1.00000e+10
0.175,0.04800,0.08356,0.00000,0.56907,1.00000e+10
0.181,0.04800,0.08361,0.00000,0.55430,1.00000e+10
0.178,0.04800,0.08359,0.00000,0.56168,1.00000e+10
0.184,0.04800,0.08363,0.00000,0.54691,1.00000e+10
0.187,0.04800,0.08365,0.00000,0.53952,1.00000e+10
0.190,0.04800,0.08367,0.00000,0.53213,1.00000e+10
0.199,0.04800,0.08371,0.00000,0.50997,1.00000e+10
0.193,0.04800,0.08368,0.00000,0.52475,1.00000e+10
0.196,0.04800,0.08370,0.00000,0.51736,1.00000e+10
0.202,0.04800,0.08373,0.00000,0.50259,1.00000e+10
0.205,0.04800,0.08374,0.00000,0.49520,1.00000e+10
0.208,0.04800,0.08375,0.00000,0.48781,1.00000e+10
0.211,0.04800,0.08376,0.00000,0.48042,1.00000e+10
0.214,0.04800,0.08377,0.00000,0.47304,1.00000e+10
0.217,0.04800,0.08378,0.00000,0.46565,1.00000e+10
0.220,0.04800,0.08379,0.00000,0.45826,1.00000e+10
0.223,0.04800,0.08379,0.00000,0.45087,1.00000e+10
0.226,0.04800,0.08380,0.00000,0.44349,1.00000e+10
0.229,0.04800,0.08381,0.00000,0.43610,1.00000e+10
0.232,0.04800,0.08382,0.00000,0.42871,1.00000e+10
0.235,0.04800,0.08382,0.00000,0.42132,1.00000e+10
0.238,0.04800,0.08383,0.00000,0.41394,1.00000e+10
0.244,0.04800,0.08384,0.00000,0.39916,1.00000e+10
0.241,0.04800,0.08383,0.00000,0.40655,1.00000e+10
0.247,0.04800,0.08384,0.00000,0.39178,1.00000e+10
0.250,0.04800,0.08385,0.00000,0.38439,1.00000e+10
0.253,0.04800,0.08385,0.00000,0.37700,1.00000e+10
0.256,0.04800,0.08385,0.00000,0.36961,1.00000e+10
0.259,0.04800,0.08386,0.00000,0.36223,1.00000e+10
0.262,0.04800,0.08386,0.00000,0.35484,1.00000e+10
0.265,0.04800,0.08386,0.00000,0.34745,1.00000e+10
0.268,0.04800,0.08387,0.00000,0.34006,1.00000e+10
0.271,0.04800,0.08387,0.00000,0.33268,1.00000e+10
0.274,0.04800,0.08387,0.00000,0.32529,1.00000e+10
0.277,0.04800,0.08388,0.00000,0.31790,1.00000e+10
0.280,0.04800,0.08388,0.00000,0.31051,1.00000e+10
0.289,0.04800,0.08388,0.00000,0.28835,1.00000e+10
0.286,0.04800,0.08388,0.00000,0.29574,1.00000e+10
0.283,0.04800,0.08388,0.00000,0.30313,1.00000e+10
0.292,0.04800,0.08389,0.00000,0.28097,1.00000e+10
0.298,0.04800,0.08389,0.00000,0.26619,1.00000e+10
0.295,0.04800,0.08389,0.00000,0.27358,1.00000e+10
0.301,0.04800,0.08389,0.00000,0.25880,1.00000e+10
0.304,0.04800,0.08389,0.00000,0.25142,1.00000e+10
0.307,0.04800,0.08389,0.00000,0.24403,1.00000e+10
0.310,0.04800,0.08390,0.00000,0.23664,1.00000e+10
0.313,0.04800,0.08390,0.00000,0.22925,1.00000e+10
0.316,0.04800,0.08390,0.00000,0.22187,1.00000e+10
0.319,0.04800,0.08390,0.00000,0.21448,1.00000e+10
0.322,0.04800,0.08390,0.00000,0.20709,1.00000e+10
0.325,0.04800,0.08390,0.00000,0.19970,1.00000e+10
0.328,0.04800,0.08390,0.00000,0.19232,1.00000e+10
0.331,0.04800,0.08390,0.00000,0.18493,1.00000e+10
0.334,0.04800,0.08390,0.00000,0.17754,1.00000e+10
0.337,0.04800,0.08390,0.00000,0.17016,1.00000e+10
0.340,0.04800,0.08391,0.00000,0.16277,1.00000e+10
0.343,0.04800,0.08391,0.00000,0.15538,1.00000e+10
0.346,0.04800,0.08391,0.00000,0.14799,1.00000e+10
0.349,0.04800,0.08391,0.00000,0.14061,1.00000e+10
0.352,0.04800,0.08391,0.00000,0.13322,1.00000e+10
0.355,0.04800,0.08391,0.00000,0.12583,1.00000e+10
0.358,0.04800,0.08391,0.00000,0.11844,1.00000e+10
0.361,0.04800,0.08391,0.00000,0.11106,1.00000e+10
0.364,0.04800,0.08391,0.00000,0.10367,1.00000e+10
0.367,0.04800,0.08391,0.00000,0.09628,1.00000e+10
0.370,0.04800,0.08391,0.00000,0.08889,1.00000e+10
0.376,0.04800,0.08391,0.00000,0.07412,1.00000e+10
0.373,0.04800,0.08391,0.00000,0.08151,1.00000e+10
