#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.196,0.07000,0.09769,0.00000,0.51736,1.00000e+10
0.202,0.07000,0.09857,0.00000,0.50259,1.00000e+10
0.205,0.07000,0.09896,0.00000,0.49520,1.00000e+10
0.208,0.07000,0.09932,0.00000,0.48781,1.00000e+10
0.211,0.07000,0.09965,0.00000,0.48042,1.00000e+10
0.214,0.07000,0.09996,0.00000,0.47304,1.00000e+10
0.217,0.07000,0.10025,0.00000,0.46565,1.00000e+10
0.220,0.07000,0.10051,0.00000,0.45826,1.00000e+10
0.223,0.07000,0.10076,0.00000,0.45087,1.00000e+10
0.226,0.07000,0.10099,0.00000,0.44349,1.00000e+10
0.229,0.07000,0.10120,0.00000,0.43610,1.00000e+10
0.232,0.07000,0.10140,0.00000,0.42871,1.00000e+10
0.235,0.07000,0.10159,0.00000,0.42132,1.00000e+10
0.238,0.07000,0.10176,0.00000,0.41394,1.00000e+10
0.241,0.07000,0.10193,0.00000,0.40655,1.00000e+10
0.244,0.07000,0.10208,0.00000,0.39916,1.00000e+10
0.247,0.07000,0.10222,0.00000,0.39178,1.00000e+10
0.250,0.07000,0.10235,0.00000,0.38439,1.00000e+10
0.253,0.07000,0.10248,0.00000,0.37700,1.00000e+10
0.256,0.07000,0.10260,0.00000,0.36961,1.00000e+10
0.259,0.07000,0.10271,0.00000,0.36223,1.00000e+10
0.262,0.07000,0.10281,0.00000,0.35484,1.00000e+10
0.265,0.07000,0.10291,0.00000,0.34745,1.00000e+10
0.268,0.07000,0.10301,0.00000,0.34006,1.00000e+10
0.271,0.07000,0.10309,0.00000,0.33268,1.00000e+10
0.274,0.07000,0.10317,0.00000,0.32529,1.00000e+10
0.277,0.07000,0.10325,0.00000,0.31790,1.00000e+10
0.280,0.07000,0.10333,0.00000,0.31051,1.00000e+10
0.283,0.07000,0.10339,0.00000,0.30313,1.00000e+10
0.286,0.07000,0.10346,0.00000,0.29574,1.00000e+10
0.289,0.07000,0.10352,0.00000,0.28835,1.00000e+10
0.292,0.07000,0.10358,0.00000,0.28097,1.00000e+10
0.295,0.07000,0.10363,0.00000,0.27358,1.00000e+10
0.301,0.07000,0.10374,0.00000,0.25880,1.00000e+10
0.298,0.07000,0.10369,0.00000,0.26619,1.00000e+10
0.304,0.07000,0.10378,0.00000,0.25142,1.00000e+10
0.307,0.07000,0.10383,0.00000,0.24403,1.00000e+10
0.310,0.07000,0.10387,0.00000,0.23664,1.00000e+10
0.313,0.07000,0.10391,0.00000,0.22925,1.00000e+10
0.316,0.07000,0.10394,0.00000,0.22187,1.00000e+10
0.319,0.07000,0.10398,0.00000,0.21448,1.00000e+10
0.322,0.07000,0.10401,0.00000,0.20709,1.00000e+10
0.325,0.07000,0.10404,0.00000,0.19970,1.00000e+10
0.331,0.07000,0.10410,0.00000,0.18493,1.00000e+10
0.328,0.07000,0.10407,0.00000,0.19232,1.00000e+10
0.334,0.07000,0.10413,0.00000,0.17754,1.00000e+10
0.337,0.07000,0.10415,0.00000,0.17016,1.00000e+10
0.340,0.07000,0.10417,0.00000,0.16277,1.00000e+10
0.346,0.07000,0.10422,0.00000,0.14799,1.00000e+10
0.343,0.07000,0.10420,0.00000,0.15538,1.00000e+10
0.349,0.07000,0.10423,0.00000,0.14061,1.00000e+10
0.352,0.07000,0.10425,0.00000,0.13322,1.00000e+10
0.355,0.07000,0.10427,0.00000,0.12583,1.00000e+10
0.358,0.07000,0.10429,0.00000,0.11844,1.00000e+10
0.361,0.07000,0.10430,0.00000,0.11106,1.00000e+10
0.364,0.07000,0.10431,0.00000,0.10367,1.00000e+10
0.367,0.07000,0.10433,0.00000,0.09628,1.00000e+10
0.370,0.07000,0.10434,0.00000,0.08889,1.00000e+10
0.373,0.07000,0.10435,0.00000,0.08151,1.00000e+10
0.376,0.07000,0.10436,0.00000,0.07412,1.00000e+10
0.379,0.07000,0.10436,0.00000,0.06673,1.00000e+10
0.382,0.07000,0.10437,0.00000,0.05934,1.00000e+10
0.160,0.07100,0.08620,0.00000,0.60601,1.00000e+10
0.166,0.07100,0.08897,0.00000,0.59123,1.00000e+10
0.169,0.07100,0.09014,0.00000,0.58385,1.00000e+10
0.163,0.07100,0.08766,0.00000,0.59862,1.00000e+10
0.172,0.07100,0.09119,0.00000,0.57646,1.00000e+10
0.175,0.07100,0.09214,0.00000,0.56907,1.00000e+10
0.178,0.07100,0.09300,0.00000,0.56168,1.00000e+10
0.181,0.07100,0.09378,0.00000,0.55430,1.00000e+10
0.184,0.07100,0.09449,0.00000,0.54691,1.00000e+10
0.187,0.07100,0.09514,0.00000,0.53952,1.00000e+10
0.190,0.07100,0.09573,0.00000,0.53214,1.00000e+10
0.193,0.07100,0.09627,0.00000,0.52475,1.00000e+10
0.196,0.07100,0.09676,0.00000,0.51736,1.00000e+10
0.199,0.07100,0.09722,0.00000,0.50997,1.00000e+10
0.202,0.07100,0.09764,0.00000,0.50259,1.00000e+10
0.208,0.07100,0.09839,0.00000,0.48781,1.00000e+10
0.205,0.07100,0.09803,0.00000,0.49520,1.00000e+10
0.211,0.07100,0.09872,0.00000,0.48042,1.00000e+10
0.214,0.07100,0.09902,0.00000,0.47304,1.00000e+10
0.217,0.07100,0.09931,0.00000,0.46565,1.00000e+10
0.223,0.07100,0.09982,0.00000,0.45087,1.00000e+10
0.220,0.07100,0.09957,0.00000,0.45826,1.00000e+10
0.226,0.07100,0.10005,0.00000,0.44349,1.00000e+10
0.229,0.07100,0.10026,0.00000,0.43610,1.00000e+10
0.232,0.07100,0.10046,0.00000,0.42871,1.00000e+10
0.235,0.07100,0.10065,0.00000,0.42132,1.00000e+10
0.238,0.07100,0.10082,0.00000,0.41394,1.00000e+10
0.241,0.07100,0.10098,0.00000,0.40655,1.00000e+10
0.244,0.07100,0.10113,0.00000,0.39916,1.00000e+10
0.247,0.07100,0.10128,0.00000,0.39178,1.00000e+10
0.253,0.07100,0.10153,0.00000,0.37700,1.00000e+10
0.250,0.07100,0.10141,0.00000,0.38439,1.00000e+10
0.256,0.07100,0.10165,0.00000,0.36961,1.00000e+10
0.259,0.07100,0.10176,0.00000,0.36223,1.00000e+10
0.262,0.07100,0.10187,0.00000,0.35484,1.00000e+10
0.265,0.07100,0.10196,0.00000,0.34745,1.00000e+10
0.268,0.07100,0.10206,0.00000,0.34006,1.00000e+10
0.271,0.07100,0.10214,0.00000,0.33268,1.00000e+10
0.274,0.07100,0.10223,0.00000,0.32529,1.00000e+10
0.277,0.07100,0.10230,0.00000,0.31790,1.00000e+10
0.280,0.07100,0.10238,0.00000,0.31051,1.00000e+10
0.283,0.07100,0.10244,0.00000,0.30313,1.00000e+10
0.286,0.07100,0.10251,0.00000,0.29574,1.00000e+10
0.289,0.07100,0.10257,0.00000,0.28835,1.00000e+10
0.295,0.07100,0.10268,0.00000,0.27358,1.00000e+10
0.292,0.07100,0.10263,0.00000,0.28097,1.00000e+10
0.298,0.07100,0.10273,0.00000,0.26619,1.00000e+10
0.301,0.07100,0.10278,0.00000,0.25880,1.00000e+10
0.304,0.07100,0.10283,0.00000,0.25142,1.00000e+10
0.307,0.07100,0.10287,0.00000,0.24403,1.00000e+10
0.310,0.07100,0.10291,0.00000,0.23664,1.00000e+10
0.313,0.07100,0.10295,0.00000,0.22925,1.00000e+10
0.316,0.07100,0.10299,0.00000,0.22187,1.00000e+10
0.322,0.07100,0.10306,0.00000,0.20709,1.00000e+10
0.319,0.07100,0.10302,0.00000,0.21448,1.00000e+10
0.325,0.07100,0.10309,0.00000,0.19970,1.00000e+10
0.328,0.07100,0.10312,0.00000,0.19232,1.00000e+10
0.331,0.07100,0.10315,0.00000,0.18493,1.00000e+10
0.334,0.07100,0.10317,0.00000,0.17754,1.00000e+10
0.337,0.07100,0.10320,0.00000,0.17016,1.00000e+10
0.340,0.07100,0.10322,0.00000,0.16277,1.00000e+10
0.343,0.07100,0.10324,0.00000,0.15538,1.00000e+10
0.346,0.07100,0.10326,0.00000,0.14799,1.00000e+10
0.349,0.07100,0.10328,0.00000,0.14061,1.00000e+10
0.352,0.07100,0.10330,0.00000,0.13322,1.00000e+10
0.358,0.07100,0.10333,0.00000,0.11844,1.00000e+10
0.355,0.07100,0.10331,0.00000,0.12583,1.00000e+10
0.361,0.07100,0.10334,0.00000,0.11106,1.00000e+10
0.364,0.07100,0.10336,0.00000,0.10367,1.00000e+10
0.367,0.07100,0.10337,0.00000,0.09628,1.00000e+10
0.370,0.07100,0.10338,0.00000,0.08889,1.00000e+10
0.373,0.07100,0.10339,0.00000,0.08151,1.00000e+10
0.376,0.07100,0.10340,0.00000,0.07412,1.00000e+10
0.379,0.07100,0.10341,0.00000,0.06673,1.00000e+10
0.382,0.07100,0.10342,0.00000,0.05934,1.00000e+10
0.160,0.07200,0.08534,0.00000,0.60601,1.00000e+10
0.166,0.07200,0.08810,0.00000,0.59123,1.00000e+10
0.163,0.07200,0.08680,0.00000,0.59862,1.00000e+10
0.169,0.07200,0.08927,0.00000,0.58385,1.00000e+10
0.172,0.07200,0.09032,0.00000,0.57646,1.00000e+10
0.175,0.07200,0.09126,0.00000,0.56907,1.00000e+10
0.178,0.07200,0.09212,0.00000,0.56168,1.00000e+10
0.184,0.07200,0.09360,0.00000,0.54691,1.00000e+10
0.187,0.07200,0.09425,0.00000,0.53952,1.00000e+10
0.181,0.07200,0.09290,0.00000,0.55430,1.00000e+10
0.190,0.07200,0.09483,0.00000,0.53214,1.00000e+10
0.193,0.07200,0.09537,0.00000,0.52475,1.00000e+10
0.196,0.07200,0.09587,0.00000,0.51736,1.00000e+10
0.199,0.07200,0.09632,0.00000,0.50997,1.00000e+10
0.202,0.07200,0.09674,0.00000,0.50259,1.00000e+10
0.205,0.07200,0.09713,0.00000,0.49520,1.00000e+10
0.208,0.07200,0.09748,0.00000,0.48781,1.00000e+10
0.211,0.07200,0.09781,0.00000,0.48042,1.00000e+10
0.214,0.07200,0.09812,0.00000,0.47304,1.00000e+10
0.217,0.07200,0.09840,0.00000,0.46565,1.00000e+10
0.220,0.07200,0.09867,0.00000,0.45826,1.00000e+10
0.223,0.07200,0.09891,0.00000,0.45087,1.00000e+10
0.226,0.07200,0.09914,0.00000,0.44349,1.00000e+10
0.229,0.07200,0.09935,0.00000,0.43610,1.00000e+10
0.232,0.07200,0.09955,0.00000,0.42871,1.00000e+10
0.235,0.07200,0.09973,0.00000,0.42132,1.00000e+10
0.238,0.07200,0.09991,0.00000,0.41394,1.00000e+10
0.241,0.07200,0.10007,0.00000,0.40655,1.00000e+10
0.244,0.07200,0.10022,0.00000,0.39916,1.00000e+10
0.247,0.07200,0.10036,0.00000,0.39178,1.00000e+10
0.250,0.07200,0.10049,0.00000,0.38439,1.00000e+10
0.253,0.07200,0.10062,0.00000,0.37700,1.00000e+10
0.256,0.07200,0.10074,0.00000,0.36961,1.00000e+10
0.259,0.07200,0.10085,0.00000,0.36223,1.00000e+10
0.262,0.07200,0.10095,0.00000,0.35484,1.00000e+10
0.265,0.07200,0.10105,0.00000,0.34745,1.00000e+10
0.268,0.07200,0.10114,0.00000,0.34006,1.00000e+10
0.274,0.07200,0.10131,0.00000,0.32529,1.00000e+10
0.277,0.07200,0.10138,0.00000,0.31790,1.00000e+10
0.280,0.07200,0.10146,0.00000,0.31051,1.00000e+10
0.283,0.07200,0.10152,0.00000,0.30313,1.00000e+10
0.286,0.07200,0.10159,0.00000,0.29574,1.00000e+10
0.271,0.07200,0.10122,0.00000,0.33268,1.00000e+10
0.289,0.07200,0.10165,0.00000,0.28835,1.00000e+10
0.292,0.07200,0.10171,0.00000,0.28097,1.00000e+10
0.295,0.07200,0.10176,0.00000,0.27358,1.00000e+10
0.301,0.07200,0.10186,0.00000,0.25880,1.00000e+10
0.298,0.07200,0.10181,0.00000,0.26619,1.00000e+10
0.304,0.07200,0.10191,0.00000,0.25142,1.00000e+10
0.307,0.07200,0.10195,0.00000,0.24403,1.00000e+10
0.310,0.07200,0.10199,0.00000,0.23664,1.00000e+10
0.313,0.07200,0.10203,0.00000,0.22925,1.00000e+10
0.316,0.07200,0.10207,0.00000,0.22187,1.00000e+10
0.319,0.07200,0.10210,0.00000,0.21448,1.00000e+10
0.322,0.07200,0.10213,0.00000,0.20709,1.00000e+10
0.325,0.07200,0.10217,0.00000,0.19970,1.00000e+10
0.328,0.07200,0.10219,0.00000,0.19232,1.00000e+10
0.331,0.07200,0.10222,0.00000,0.18493,1.00000e+10
0.334,0.07200,0.10225,0.00000,0.17754,1.00000e+10
0.337,0.07200,0.10227,0.00000,0.17016,1.00000e+10
0.340,0.07200,0.10229,0.00000,0.16277,1.00000e+10
0.343,0.07200,0.10232,0.00000,0.15538,1.00000e+10
0.346,0.07200,0.10234,0.00000,0.14799,1.00000e+10
0.349,0.07200,0.10236,0.00000,0.14061,1.00000e+10
0.352,0.07200,0.10237,0.00000,0.13322,1.00000e+10
0.355,0.07200,0.10239,0.00000,0.12583,1.00000e+10
0.358,0.07200,0.10241,0.00000,0.11844,1.00000e+10
0.361,0.07200,0.10242,0.00000,0.11106,1.00000e+10
0.367,0.07200,0.10244,0.00000,0.09628,1.00000e+10
0.364,0.07200,0.10243,0.00000,0.10367,1.00000e+10
0.370,0.07200,0.10246,0.00000,0.08889,1.00000e+10
0.373,0.07200,0.10247,0.00000,0.08151,1.00000e+10
0.376,0.07200,0.10248,0.00000,0.07412,1.00000e+10
0.379,0.07200,0.10248,0.00000,0.06673,1.00000e+10
0.382,0.07200,0.10249,0.00000,0.05934,1.00000e+10
0.160,0.07300,0.08451,0.00000,0.60601,1.00000e+10
0.163,0.07300,0.08596,0.00000,0.59862,1.00000e+10
0.166,0.07300,0.08726,0.00000,0.59123,1.00000e+10
0.172,0.07300,0.08947,0.00000,0.57646,1.00000e+10
0.169,0.07300,0.08843,0.00000,0.58385,1.00000e+10
0.175,0.07300,0.09041,0.00000,0.56907,1.00000e+10
0.178,0.07300,0.09127,0.00000,0.56168,1.00000e+10
0.181,0.07300,0.09204,0.00000,0.55430,1.00000e+10
0.184,0.07300,0.09274,0.00000,0.54691,1.00000e+10
0.187,0.07300,0.09339,0.00000,0.53952,1.00000e+10
0.190,0.07300,0.09397,0.00000,0.53214,1.00000e+10
0.193,0.07300,0.09451,0.00000,0.52475,1.00000e+10
0.196,0.07300,0.09500,0.00000,0.51736,1.00000e+10
0.199,0.07300,0.09545,0.00000,0.50997,1.00000e+10
0.202,0.07300,0.09587,0.00000,0.50259,1.00000e+10
0.205,0.07300,0.09626,0.00000,0.49520,1.00000e+10
0.208,0.07300,0.09661,0.00000,0.48781,1.00000e+10
0.211,0.07300,0.09694,0.00000,0.48042,1.00000e+10
0.214,0.07300,0.09724,0.00000,0.47304,1.00000e+10
0.217,0.07300,0.09753,0.00000,0.46565,1.00000e+10
0.223,0.07300,0.09803,0.00000,0.45087,1.00000e+10
0.220,0.07300,0.09779,0.00000,0.45826,1.00000e+10
0.229,0.07300,0.09847,0.00000,0.43610,1.00000e+10
0.226,0.07300,0.09826,0.00000,0.44349,1.00000e+10
0.235,0.07300,0.09885,0.00000,0.42132,1.00000e+10
0.232,0.07300,0.09867,0.00000,0.42871,1.00000e+10
0.238,0.07300,0.09902,0.00000,0.41394,1.00000e+10
0.241,0.07300,0.09918,0.00000,0.40655,1.00000e+10
0.244,0.07300,0.09933,0.00000,0.39916,1.00000e+10
0.247,0.07300,0.09947,0.00000,0.39178,1.00000e+10
0.250,0.07300,0.09961,0.00000,0.38439,1.00000e+10
0.256,0.07300,0.09985,0.00000,0.36961,1.00000e+10
0.253,0.07300,0.09973,0.00000,0.37700,1.00000e+10
0.259,0.07300,0.09996,0.00000,0.36223,1.00000e+10
0.265,0.07300,0.10016,0.00000,0.34745,1.00000e+10
0.262,0.07300,0.10006,0.00000,0.35484,1.00000e+10
0.268,0.07300,0.10025,0.00000,0.34006,1.00000e+10
0.271,0.07300,0.10033,0.00000,0.33268,1.00000e+10
0.274,0.07300,0.10042,0.00000,0.32529,1.00000e+10
0.277,0.07300,0.10049,0.00000,0.31790,1.00000e+10
0.280,0.07300,0.10056,0.00000,0.31051,1.00000e+10
0.283,0.07300,0.10063,0.00000,0.30313,1.00000e+10
0.286,0.07300,0.10070,0.00000,0.29574,1.00000e+10
0.289,0.07300,0.10076,0.00000,0.28835,1.00000e+10
0.292,0.07300,0.10081,0.00000,0.28097,1.00000e+10
0.295,0.07300,0.10087,0.00000,0.27358,1.00000e+10
0.298,0.07300,0.10092,0.00000,0.26619,1.00000e+10
0.301,0.07300,0.10097,0.00000,0.25880,1.00000e+10
0.304,0.07300,0.10101,0.00000,0.25142,1.00000e+10
0.307,0.07300,0.10106,0.00000,0.24403,1.00000e+10
0.310,0.07300,0.10110,0.00000,0.23664,1.00000e+10
0.313,0.07300,0.10114,0.00000,0.22925,1.00000e+10
0.316,0.07300,0.10117,0.00000,0.22187,1.00000e+10
0.322,0.07300,0.10124,0.00000,0.20709,1.00000e+10
0.319,0.07300,0.10121,0.00000,0.21448,1.00000e+10
0.325,0.07300,0.10127,0.00000,0.19970,1.00000e+10
0.328,0.07300,0.10130,0.00000,0.19232,1.00000e+10
0.334,0.07300,0.10135,0.00000,0.17754,1.00000e+10
0.331,0.07300,0.10133,0.00000,0.18493,1.00000e+10
0.337,0.07300,0.10138,0.00000,0.17016,1.00000e+10
0.340,0.07300,0.10140,0.00000,0.16277,1.00000e+10
0.343,0.07300,0.10142,0.00000,0.15538,1.00000e+10
0.346,0.07300,0.10144,0.00000,0.14799,1.00000e+10
0.349,0.07300,0.10146,0.00000,0.14061,1.00000e+10
0.352,0.07300,0.10148,0.00000,0.13322,1.00000e+10
0.355,0.07300,0.10149,0.00000,0.12583,1.00000e+10
0.358,0.07300,0.10151,0.00000,0.11844,1.00000e+10
0.361,0.07300,0.10152,0.00000,0.11106,1.00000e+10
0.364,0.07300,0.10154,0.00000,0.10367,1.00000e+10
0.367,0.07300,0.10155,0.00000,0.09628,1.00000e+10
0.370,0.07300,0.10156,0.00000,0.08889,1.00000e+10
0.373,0.07300,0.10157,0.00000,0.08151,1.00000e+10
0.376,0.07300,0.10158,0.00000,0.07412,1.00000e+10
0.379,0.07300,0.10159,0.00000,0.06673,1.00000e+10
0.382,0.07300,0.10160,0.00000,0.05934,1.00000e+10
0.160,0.07400,0.08371,0.00000,0.60601,1.00000e+10
0.163,0.07400,0.08516,0.00000,0.59862,1.00000e+10
0.166,0.07400,0.08645,0.00000,0.59123,1.00000e+10
0.169,0.07400,0.08761,0.00000,0.58385,1.00000e+10
0.172,0.07400,0.08865,0.00000,0.57646,1.00000e+10
0.175,0.07400,0.08959,0.00000,0.56907,1.00000e+10
0.178,0.07400,0.09044,0.00000,0.56168,1.00000e+10
0.184,0.07400,0.09191,0.00000,0.54691,1.00000e+10
0.187,0.07400,0.09255,0.00000,0.53952,1.00000e+10
0.181,0.07400,0.09121,0.00000,0.55430,1.00000e+10
0.190,0.07400,0.09314,0.00000,0.53214,1.00000e+10
0.193,0.07400,0.09367,0.00000,0.52475,1.00000e+10
0.196,0.07400,0.09416,0.00000,0.51736,1.00000e+10
0.199,0.07400,0.09461,0.00000,0.50997,1.00000e+10
0.202,0.07400,0.09503,0.00000,0.50259,1.00000e+10
0.205,0.07400,0.09541,0.00000,0.49520,1.00000e+10
0.208,0.07400,0.09577,0.00000,0.48781,1.00000e+10
0.211,0.07400,0.09609,0.00000,0.48042,1.00000e+10
0.214,0.07400,0.09640,0.00000,0.47304,1.00000e+10
0.217,0.07400,0.09668,0.00000,0.46565,1.00000e+10
0.220,0.07400,0.09694,0.00000,0.45826,1.00000e+10
0.223,0.07400,0.09718,0.00000,0.45087,1.00000e+10
0.226,0.07400,0.09741,0.00000,0.44349,1.00000e+10
0.229,0.07400,0.09762,0.00000,0.43610,1.00000e+10
0.232,0.07400,0.09781,0.00000,0.42871,1.00000e+10
0.235,0.07400,0.09800,0.00000,0.42132,1.00000e+10
0.238,0.07400,0.09817,0.00000,0.41394,1.00000e+10
0.241,0.07400,0.09833,0.00000,0.40655,1.00000e+10
0.244,0.07400,0.09848,0.00000,0.39916,1.00000e+10
0.247,0.07400,0.09862,0.00000,0.39178,1.00000e+10
0.250,0.07400,0.09875,0.00000,0.38439,1.00000e+10
0.253,0.07400,0.09887,0.00000,0.37700,1.00000e+10
0.256,0.07400,0.09899,0.00000,0.36961,1.00000e+10
0.259,0.07400,0.09910,0.00000,0.36223,1.00000e+10
0.262,0.07400,0.09920,0.00000,0.35484,1.00000e+10
0.265,0.07400,0.09930,0.00000,0.34745,1.00000e+10
0.268,0.07400,0.09939,0.00000,0.34006,1.00000e+10
0.274,0.07400,0.09955,0.00000,0.32529,1.00000e+10
0.277,0.07400,0.09963,0.00000,0.31790,1.00000e+10
0.283,0.07400,0.09977,0.00000,0.30313,1.00000e+10
0.280,0.07400,0.09970,0.00000,0.31051,1.00000e+10
0.271,0.07400,0.09947,0.00000,0.33268,1.00000e+10
0.286,0.07400,0.09983,0.00000,0.29574,1.00000e+10
0.289,0.07400,0.09989,0.00000,0.28835,1.00000e+10
0.292,0.07400,0.09995,0.00000,0.28097,1.00000e+10
0.295,0.07400,0.10000,0.00000,0.27358,1.00000e+10
0.298,0.07400,0.10006,0.00000,0.26619,1.00000e+10
0.301,0.07400,0.10010,0.00000,0.25880,1.00000e+10
0.304,0.07400,0.10015,0.00000,0.25142,1.00000e+10
0.307,0.07400,0.10019,0.00000,0.24403,1.00000e+10
0.310,0.07400,0.10023,0.00000,0.23664,1.00000e+10
0.313,0.07400,0.10027,0.00000,0.22925,1.00000e+10
0.316,0.07400,0.10031,0.00000,0.22187,1.00000e+10
0.319,0.07400,0.10034,0.00000,0.21448,1.00000e+10
0.322,0.07400,0.10037,0.00000,0.20709,1.00000e+10
0.325,0.07400,0.10040,0.00000,0.19970,1.00000e+10
0.328,0.07400,0.10043,0.00000,0.19232,1.00000e+10
0.331,0.07400,0.10046,0.00000,0.18493,1.00000e+10
0.334,0.07400,0.10049,0.00000,0.17754,1.00000e+10
0.337,0.07400,0.10051,0.00000,0.17016,1.00000e+10
0.340,0.07400,0.10053,0.00000,0.16277,1.00000e+10
0.343,0.07400,0.10055,0.00000,0.15538,1.00000e+10
0.346,0.07400,0.10057,0.00000,0.14799,1.00000e+10
0.349,0.07400,0.10059,0.00000,0.14061,1.00000e+10
0.352,0.07400,0.10061,0.00000,0.13322,1.00000e+10
0.355,0.07400,0.10063,0.00000,0.12583,1.00000e+10
0.358,0.07400,0.10064,0.00000,0.11844,1.00000e+10
0.361,0.07400,0.10066,0.00000,0.11106,1.00000e+10
0.364,0.07400,0.10067,0.00000,0.10367,1.00000e+10
0.367,0.07400,0.10068,0.00000,0.09628,1.00000e+10
0.373,0.07400,0.10070,0.00000,0.08151,1.00000e+10
0.376,0.07400,0.10071,0.00000,0.07412,1.00000e+10
0.370,0.07400,0.10069,0.00000,0.08889,1.00000e+10
0.379,0.07400,0.10072,0.00000,0.06673,1.00000e+10
0.382,0.07400,0.10073,0.00000,0.05934,1.00000e+10
0.160,0.07500,0.08293,0.00000,0.60601,1.00000e+10
0.163,0.07500,0.08438,0.00000,0.59862,1.00000e+10
0.166,0.07500,0.08567,0.00000,0.59123,1.00000e+10
0.169,0.07500,0.08682,0.00000,0.58385,1.00000e+10
0.172,0.07500,0.08786,0.00000,0.57646,1.00000e+10
0.175,0.07500,0.08880,0.00000,0.56907,1.00000e+10
0.178,0.07500,0.08965,0.00000,0.56168,1.00000e+10
0.184,0.07500,0.09111,0.00000,0.54691,1.00000e+10
0.181,0.07500,0.09041,0.00000,0.55430,1.00000e+10
0.187,0.07500,0.09175,0.00000,0.53952,1.00000e+10
0.190,0.07500,0.09233,0.00000,0.53214,1.00000e+10
0.193,0.07500,0.09286,0.00000,0.52475,1.00000e+10
0.199,0.07500,0.09380,0.00000,0.50997,1.00000e+10
0.196,0.07500,0.09335,0.00000,0.51736,1.00000e+10
0.202,0.07500,0.09421,0.00000,0.50259,1.00000e+10
0.205,0.07500,0.09460,0.00000,0.49520,1.00000e+10
0.208,0.07500,0.09495,0.00000,0.48781,1.00000e+10
0.211,0.07500,0.09527,0.00000,0.48042,1.00000e+10
0.214,0.07500,0.09558,0.00000,0.47304,1.00000e+10
0.217,0.07500,0.09586,0.00000,0.46565,1.00000e+10
0.220,0.07500,0.09611,0.00000,0.45826,1.00000e+10
0.223,0.07500,0.09636,0.00000,0.45087,1.00000e+10
0.226,0.07500,0.09658,0.00000,0.44349,1.00000e+10
0.229,0.07500,0.09679,0.00000,0.43610,1.00000e+10
0.232,0.07500,0.09699,0.00000,0.42871,1.00000e+10
0.238,0.07500,0.09734,0.00000,0.41394,1.00000e+10
0.235,0.07500,0.09717,0.00000,0.42132,1.00000e+10
0.241,0.07500,0.09750,0.00000,0.40655,1.00000e+10
0.244,0.07500,0.09765,0.00000,0.39916,1.00000e+10
0.247,0.07500,0.09779,0.00000,0.39178,1.00000e+10
0.250,0.07500,0.09792,0.00000,0.38439,1.00000e+10
0.253,0.07500,0.09804,0.00000,0.37700,1.00000e+10
0.256,0.07500,0.09816,0.00000,0.36961,1.00000e+10
0.259,0.07500,0.09826,0.00000,0.36223,1.00000e+10
0.262,0.07500,0.09837,0.00000,0.35484,1.00000e+10
0.265,0.07500,0.09846,0.00000,0.34745,1.00000e+10
0.268,0.07500,0.09855,0.00000,0.34006,1.00000e+10
0.271,0.07500,0.09864,0.00000,0.33268,1.00000e+10
0.274,0.07500,0.09872,0.00000,0.32529,1.00000e+10
0.277,0.07500,0.09879,0.00000,0.31790,1.00000e+10
0.280,0.07500,0.09887,0.00000,0.31051,1.00000e+10
0.283,0.07500,0.09893,0.00000,0.30313,1.00000e+10
0.286,0.07500,0.09900,0.00000,0.29574,1.00000e+10
0.289,0.07500,0.09906,0.00000,0.28835,1.00000e+10
0.295,0.07500,0.09917,0.00000,0.27358,1.00000e+10
0.292,0.07500,0.09911,0.00000,0.28097,1.00000e+10
0.298,0.07500,0.09922,0.00000,0.26619,1.00000e+10
0.301,0.07500,0.09927,0.00000,0.25880,1.00000e+10
0.304,0.07500,0.09931,0.00000,0.25142,1.00000e+10
0.307,0.07500,0.09935,0.00000,0.24403,1.00000e+10
0.310,0.07500,0.09939,0.00000,0.23664,1.00000e+10
0.313,0.07500,0.09943,0.00000,0.22925,1.00000e+10
0.316,0.07500,0.09947,0.00000,0.22187,1.00000e+10
0.319,0.07500,0.09950,0.00000,0.21448,1.00000e+10
0.322,0.07500,0.09954,0.00000,0.20709,1.00000e+10
0.325,0.07500,0.09957,0.00000,0.19970,1.00000e+10
0.328,0.07500,0.09959,0.00000,0.19232,1.00000e+10
0.331,0.07500,0.09962,0.00000,0.18493,1.00000e+10
0.334,0.07500,0.09965,0.00000,0.17754,1.00000e+10
0.337,0.07500,0.09967,0.00000,0.17016,1.00000e+10
0.340,0.07500,0.09969,0.00000,0.16277,1.00000e+10
0.343,0.07500,0.09971,0.00000,0.15538,1.00000e+10
0.346,0.07500,0.09973,0.00000,0.14799,1.00000e+10
0.349,0.07500,0.09975,0.00000,0.14061,1.00000e+10
0.352,0.07500,0.09977,0.00000,0.13322,1.00000e+10
0.355,0.07500,0.09979,0.00000,0.12583,1.00000e+10
0.361,0.07500,0.09982,0.00000,0.11106,1.00000e+10
0.358,0.07500,0.09980,0.00000,0.11844,1.00000e+10
0.364,0.07500,0.09983,0.00000,0.10367,1.00000e+10
0.370,0.07500,0.09985,0.00000,0.08889,1.00000e+10
0.367,0.07500,0.09984,0.00000,0.09628,1.00000e+10
0.373,0.07500,0.09986,0.00000,0.08151,1.00000e+10
0.376,0.07500,0.09987,0.00000,0.07412,1.00000e+10
0.379,0.07500,0.09988,0.00000,0.06673,1.00000e+10
