#time,a_sat,e_sat,n_sat,n_p,Omega_p
2.82000e+05,4.92654e-02,3.13381e-03,7.74237e+02,4.89483e+00,9.91145e+03
2.83000e+05,4.92926e-02,2.96285e-03,7.73598e+02,4.89712e+00,9.91008e+03
2.84000e+05,4.93209e-02,3.02491e-03,7.72930e+02,4.89811e+00,9.90872e+03
2.85000e+05,4.93433e-02,3.12601e-03,7.72406e+02,4.89766e+00,9.90737e+03
2.86000e+05,4.93656e-02,3.17499e-03,7.71880e+02,4.89779e+00,9.90602e+03
2.87000e+05,4.93926e-02,3.18042e-03,7.71248e+02,4.89818e+00,9.90467e+03
2.88000e+05,4.94144e-02,3.24095e-03,7.70739e+02,4.89787e+00,9.90333e+03
2.89000e+05,4.94418e-02,3.13677e-03,7.70096e+02,4.89964e+00,9.90199e+03
2.90000e+05,4.94678e-02,3.16936e-03,7.69492e+02,4.89793e+00,9.90065e+03
2.91000e+05,4.94904e-02,2.89647e-03,7.68964e+02,4.89380e+00,9.89932e+03
2.92000e+05,4.95170e-02,3.11094e-03,7.68344e+02,4.89748e+00,9.89800e+03
2.93000e+05,4.95419e-02,3.02214e-03,7.67765e+02,4.89786e+00,9.89668e+03
2.94000e+05,4.95640e-02,3.15191e-03,7.67251e+02,4.89719e+00,9.89536e+03
2.95000e+05,4.95918e-02,3.10745e-03,7.66607e+02,4.89726e+00,9.89404e+03
2.96000e+05,4.96090e-02,2.95371e-03,7.66207e+02,4.89354e+00,9.89273e+03
2.97000e+05,4.96390e-02,3.15307e-03,7.65514e+02,4.89735e+00,9.89143e+03
2.98000e+05,4.96626e-02,3.06768e-03,7.64968e+02,4.89812e+00,9.89013e+03
2.99000e+05,4.96853e-02,3.09717e-03,7.64443e+02,4.89745e+00,9.88883e+03
3.00000e+05,4.97055e-02,2.91350e-03,7.63976e+02,4.89768e+00,9.88753e+03
3.01000e+05,4.97330e-02,3.05541e-03,7.63344e+02,4.89864e+00,9.88624e+03
3.02000e+05,4.97555e-02,3.04406e-03,7.62825e+02,4.89806e+00,9.88495e+03
3.03000e+05,4.97786e-02,3.02547e-03,7.62295e+02,4.90132e+00,9.88367e+03
3.04000e+05,4.98027e-02,3.25646e-03,7.61742e+02,4.89793e+00,9.88239e+03
3.05000e+05,4.98237e-02,3.36473e-03,7.61260e+02,4.89855e+00,9.88112e+03
3.06000e+05,4.98542e-02,3.36873e-03,7.60562e+02,4.89742e+00,9.87984e+03
3.07000e+05,4.98714e-02,3.07952e-03,7.60167e+02,4.89700e+00,9.87858e+03
3.08000e+05,4.98958e-02,3.31600e-03,7.59611e+02,4.89607e+00,9.87731e+03
3.09000e+05,4.99183e-02,3.35839e-03,7.59098e+02,4.89725e+00,9.87605e+03
3.10000e+05,4.99470e-02,3.22348e-03,7.58444e+02,4.89783e+00,9.87479e+03
3.11000e+05,4.99668e-02,3.28112e-03,7.57992e+02,4.89744e+00,9.87354e+03
3.12000e+05,4.99878e-02,3.28468e-03,7.57515e+02,4.89838e+00,9.87229e+03
3.13000e+05,5.00157e-02,3.14824e-03,7.56880e+02,4.89802e+00,9.87104e+03
3.14000e+05,5.00388e-02,3.20676e-03,7.56357e+02,4.89777e+00,9.86980e+03
3.15000e+05,5.00613e-02,3.20126e-03,7.55847e+02,4.89874e+00,9.86856e+03
3.16000e+05,5.00868e-02,3.15294e-03,7.55270e+02,4.89794e+00,9.86733e+03
3.17000e+05,5.01027e-02,3.04824e-03,7.54911e+02,4.89556e+00,9.86609e+03
3.18000e+05,5.01294e-02,3.16865e-03,7.54307e+02,4.89769e+00,9.86486e+03
3.19000e+05,5.01483e-02,3.05086e-03,7.53880e+02,4.89741e+00,9.86364e+03
3.20000e+05,5.01755e-02,3.25129e-03,7.53268e+02,4.89730e+00,9.86242e+03
3.21000e+05,5.01979e-02,3.10005e-03,7.52765e+02,4.89744e+00,9.86120e+03
3.22000e+05,5.02193e-02,3.24518e-03,7.52283e+02,4.89617e+00,9.85998e+03
3.23000e+05,5.02425e-02,3.19631e-03,7.51763e+02,4.89714e+00,9.85877e+03
3.24000e+05,5.02614e-02,3.29780e-03,7.51339e+02,4.91149e+00,9.85756e+03
3.25000e+05,5.02883e-02,3.16342e-03,7.50735e+02,4.89752e+00,9.85636e+03
3.26000e+05,5.03076e-02,3.33986e-03,7.50303e+02,4.89788e+00,9.85515e+03
3.27000e+05,5.03282e-02,3.22508e-03,7.49843e+02,4.89815e+00,9.85396e+03
3.28000e+05,5.03553e-02,3.22547e-03,7.49238e+02,4.89816e+00,9.85276e+03
3.29000e+05,5.03771e-02,3.21732e-03,7.48750e+02,4.90015e+00,9.85157e+03
3.30000e+05,5.03949e-02,3.19156e-03,7.48354e+02,4.89801e+00,9.85038e+03
3.31000e+05,5.04224e-02,3.14663e-03,7.47743e+02,4.88927e+00,9.84919e+03
3.32000e+05,5.04444e-02,3.15021e-03,7.47253e+02,4.89740e+00,9.84801e+03
3.33000e+05,5.04622e-02,3.31290e-03,7.46858e+02,4.89700e+00,9.84683e+03
3.34000e+05,5.04858e-02,3.33819e-03,7.46333e+02,4.89689e+00,9.84566e+03
3.35000e+05,5.05082e-02,3.38718e-03,7.45837e+02,4.89709e+00,9.84448e+03
3.36000e+05,5.05314e-02,3.33629e-03,7.45323e+02,4.89510e+00,9.84331e+03
3.37000e+05,5.05477e-02,3.40850e-03,7.44963e+02,4.89750e+00,9.84215e+03
3.38000e+05,5.05744e-02,3.24788e-03,7.44373e+02,4.90645e+00,9.84098e+03
3.39000e+05,5.05949e-02,3.27027e-03,7.43921e+02,4.89774e+00,9.83982e+03
3.40000e+05,5.06161e-02,3.32263e-03,7.43454e+02,4.89782e+00,9.83866e+03
3.41000e+05,5.06338e-02,3.19337e-03,7.43065e+02,4.89832e+00,9.83751e+03
3.42000e+05,5.06570e-02,3.38792e-03,7.42555e+02,4.89803e+00,9.83636e+03
3.43000e+05,5.06765e-02,3.41431e-03,7.42125e+02,4.90118e+00,9.83521e+03
3.44000e+05,5.07012e-02,3.31700e-03,7.41583e+02,4.89775e+00,9.83406e+03
3.45000e+05,5.07243e-02,3.28474e-03,7.41077e+02,4.89363e+00,9.83292e+03
3.46000e+05,5.07445e-02,3.24296e-03,7.40634e+02,4.89754e+00,9.83178e+03
3.47000e+05,5.07614e-02,3.12253e-03,7.40265e+02,4.89700e+00,9.83065e+03
3.48000e+05,5.07841e-02,3.43984e-03,7.39769e+02,4.89663e+00,9.82951e+03
3.49000e+05,5.08079e-02,3.26236e-03,7.39249e+02,4.89715e+00,9.82838e+03
3.50000e+05,5.08261e-02,3.44276e-03,7.38850e+02,4.89181e+00,9.82725e+03
3.51000e+05,5.08470e-02,3.29177e-03,7.38396e+02,4.89731e+00,9.82613e+03
3.52000e+05,5.08740e-02,3.53485e-03,7.37808e+02,4.89958e+00,9.82501e+03
3.53000e+05,5.08951e-02,3.41816e-03,7.37349e+02,4.89807e+00,9.82389e+03
3.54000e+05,5.09107e-02,3.21287e-03,7.37010e+02,4.89835e+00,9.82277e+03
3.55000e+05,5.09341e-02,3.26444e-03,7.36503e+02,4.89871e+00,9.82166e+03
3.56000e+05,5.09557e-02,3.43573e-03,7.36035e+02,4.89803e+00,9.82055e+03
3.57000e+05,5.09788e-02,3.33846e-03,7.35535e+02,4.90318e+00,9.81944e+03
3.58000e+05,5.10000e-02,3.38749e-03,7.35076e+02,4.89760e+00,9.81833e+03
3.59000e+05,5.10145e-02,3.40584e-03,7.34761e+02,4.89422e+00,9.81723e+03
3.60000e+05,5.10350e-02,3.36834e-03,7.34318e+02,4.89702e+00,9.81613e+03
3.61000e+05,5.10570e-02,3.43340e-03,7.33845e+02,4.89724e+00,9.81503e+03
3.62000e+05,5.10826e-02,3.48823e-03,7.33294e+02,4.89684e+00,9.81394e+03
3.63000e+05,5.10948e-02,3.20241e-03,7.33031e+02,4.89730e+00,9.81285e+03
3.64000e+05,5.11198e-02,3.41485e-03,7.32494e+02,4.88814e+00,9.81176e+03
3.65000e+05,5.11366e-02,3.51091e-03,7.32133e+02,4.89769e+00,9.81067e+03
3.66000e+05,5.11576e-02,3.39682e-03,7.31681e+02,4.89882e+00,9.80959e+03
3.67000e+05,5.11823e-02,3.51331e-03,7.31151e+02,4.89799e+00,9.80851e+03
3.68000e+05,5.11964e-02,3.51723e-03,7.30849e+02,4.89817e+00,9.80743e+03
3.69000e+05,5.12226e-02,3.31022e-03,7.30289e+02,4.89876e+00,9.80635e+03
3.70000e+05,5.12403e-02,3.46663e-03,7.29911e+02,4.89794e+00,9.80528e+03
3.71000e+05,5.12587e-02,3.42480e-03,7.29518e+02,4.89833e+00,9.80421e+03
3.72000e+05,5.12802e-02,3.33840e-03,7.29059e+02,4.89755e+00,9.80314e+03
3.73000e+05,5.13041e-02,3.35661e-03,7.28549e+02,4.89687e+00,9.80208e+03
3.74000e+05,5.13233e-02,3.52455e-03,7.28140e+02,4.89712e+00,9.80102e+03
3.75000e+05,5.13424e-02,3.51480e-03,7.27735e+02,4.89681e+00,9.79996e+03
3.76000e+05,5.13585e-02,3.49609e-03,7.27391e+02,4.89531e+00,9.79890e+03
3.77000e+05,5.13759e-02,3.21595e-03,7.27023e+02,4.89737e+00,9.79784e+03
3.78000e+05,5.14037e-02,3.52879e-03,7.26434e+02,4.90008e+00,9.79679e+03
3.79000e+05,5.14180e-02,3.53845e-03,7.26130e+02,4.89789e+00,9.79574e+03
3.80000e+05,5.14374e-02,3.28792e-03,7.25719e+02,4.89896e+00,9.79469e+03
3.81000e+05,5.14562e-02,3.57242e-03,7.25322e+02,4.89832e+00,9.79365e+03
3.82000e+05,5.14806e-02,3.42828e-03,7.24807e+02,4.89814e+00,9.79260e+03
3.83000e+05,5.15026e-02,3.37142e-03,7.24342e+02,4.89918e+00,9.79156e+03
3.84000e+05,5.15142e-02,3.20396e-03,7.24098e+02,4.89758e+00,9.79053e+03
3.85000e+05,5.15362e-02,3.50369e-03,7.23634e+02,4.88899e+00,9.78949e+03
3.86000e+05,5.15566e-02,3.55023e-03,7.23203e+02,4.89731e+00,9.78846e+03
3.87000e+05,5.15770e-02,3.51317e-03,7.22774e+02,4.89658e+00,9.78743e+03
3.88000e+05,5.15987e-02,3.48482e-03,7.22318e+02,4.89694e+00,9.78640e+03
3.89000e+05,5.16157e-02,3.67867e-03,7.21962e+02,4.89730e+00,9.78537e+03
3.90000e+05,5.16312e-02,3.59465e-03,7.21638e+02,4.89582e+00,9.78435e+03
3.91000e+05,5.16509e-02,3.47828e-03,7.21225e+02,4.89746e+00,9.78333e+03
3.92000e+05,5.16686e-02,3.54140e-03,7.20854e+02,4.90531e+00,9.78231e+03
3.93000e+05,5.16902e-02,3.60952e-03,7.20403e+02,4.89794e+00,9.78130e+03
3.94000e+05,5.17100e-02,3.42584e-03,7.19989e+02,4.89857e+00,9.78028e+03
3.95000e+05,5.17312e-02,3.42365e-03,7.19545e+02,4.89817e+00,9.77927e+03
3.96000e+05,5.17469e-02,3.37160e-03,7.19219e+02,4.89803e+00,9.77826e+03
3.97000e+05,5.17666e-02,3.52507e-03,7.18808e+02,4.90207e+00,9.77725e+03
3.98000e+05,5.17898e-02,3.53308e-03,7.18325e+02,4.89774e+00,9.77625e+03
3.99000e+05,5.18102e-02,3.58655e-03,7.17901e+02,4.89308e+00,9.77525e+03
4.00000e+05,5.18271e-02,3.47620e-03,7.17549e+02,4.89706e+00,9.77425e+03
4.01000e+05,5.18408e-02,3.34223e-03,7.17265e+02,4.89667e+00,9.77325e+03
4.02000e+05,5.18641e-02,3.41315e-03,7.16782e+02,4.89682e+00,9.77225e+03
4.03000e+05,5.18818e-02,3.52591e-03,7.16415e+02,4.89715e+00,9.77126e+03
4.04000e+05,5.19016e-02,3.56896e-03,7.16005e+02,4.89340e+00,9.77027e+03
4.05000e+05,5.19211e-02,3.60352e-03,7.15601e+02,4.89788e+00,9.76928e+03
4.06000e+05,5.19357e-02,3.61295e-03,7.15300e+02,4.90224e+00,9.76829e+03
4.07000e+05,5.19571e-02,3.49646e-03,7.14857e+02,4.89809e+00,9.76731e+03
4.08000e+05,5.19772e-02,3.54026e-03,7.14443e+02,4.89830e+00,9.76632e+03
4.09000e+05,5.19933e-02,3.43739e-03,7.14111e+02,4.89824e+00,9.76534e+03
4.10000e+05,5.20116e-02,3.66161e-03,7.13736e+02,4.89780e+00,9.76436e+03
4.11000e+05,5.20321e-02,3.60616e-03,7.13314e+02,4.90460e+00,9.76339e+03
4.12000e+05,5.20471e-02,3.40875e-03,7.13004e+02,4.89735e+00,9.76241e+03
4.13000e+05,5.20694e-02,3.62220e-03,7.12547e+02,4.89537e+00,9.76144e+03
4.14000e+05,5.20824e-02,3.68344e-03,7.12279e+02,4.89730e+00,9.76047e+03
4.15000e+05,5.21026e-02,3.63907e-03,7.11865e+02,4.89694e+00,9.75951e+03
4.16000e+05,5.21196e-02,3.61195e-03,7.11517e+02,4.89690e+00,9.75854e+03
4.17000e+05,5.21382e-02,3.54587e-03,7.11137e+02,4.89741e+00,9.75758e+03
4.18000e+05,5.21606e-02,3.56233e-03,7.10678e+02,4.88801e+00,9.75662e+03
4.19000e+05,5.21797e-02,3.61990e-03,7.10289e+02,4.89776e+00,9.75566e+03
4.20000e+05,5.21985e-02,3.51026e-03,7.09904e+02,4.89962e+00,9.75470e+03
4.21000e+05,5.22134e-02,3.53576e-03,7.09602e+02,4.89805e+00,9.75374e+03
4.22000e+05,5.22294e-02,3.52828e-03,7.09275e+02,4.89831e+00,9.75279e+03
4.23000e+05,5.22443e-02,3.51976e-03,7.08972e+02,4.89863e+00,9.75184e+03
4.24000e+05,5.22703e-02,3.52962e-03,7.08442e+02,4.89771e+00,9.75089e+03
4.25000e+05,5.22809e-02,3.71495e-03,7.08226e+02,4.90597e+00,9.74994e+03
4.26000e+05,5.22999e-02,3.50035e-03,7.07840e+02,4.89726e+00,9.74900e+03
4.27000e+05,5.23188e-02,3.68429e-03,7.07458e+02,4.89514e+00,9.74806e+03
4.28000e+05,5.23352e-02,3.72473e-03,7.07125e+02,4.89687e+00,9.74711e+03
4.29000e+05,5.23570e-02,3.38466e-03,7.06684e+02,4.89718e+00,9.74618e+03
4.30000e+05,5.23732e-02,3.75427e-03,7.06356e+02,4.89769e+00,9.74524e+03
4.31000e+05,5.23879e-02,3.75961e-03,7.06059e+02,4.89771e+00,9.74430e+03
4.32000e+05,5.24117e-02,3.59787e-03,7.05577e+02,4.89341e+00,9.74337e+03
4.33000e+05,5.24233e-02,3.51830e-03,7.05343e+02,4.89800e+00,9.74244e+03
4.34000e+05,5.24437e-02,3.64230e-03,7.04931e+02,4.89902e+00,9.74151e+03
4.35000e+05,5.24571e-02,3.65208e-03,7.04663e+02,4.89801e+00,9.74058e+03
4.36000e+05,5.24757e-02,3.70166e-03,7.04287e+02,4.89782e+00,9.73966e+03
4.37000e+05,5.24969e-02,3.53497e-03,7.03861e+02,4.89807e+00,9.73873e+03
4.38000e+05,5.25155e-02,3.72131e-03,7.03486e+02,4.89759e+00,9.73781e+03
4.39000e+05,5.25275e-02,3.71010e-03,7.03245e+02,4.89299e+00,9.73689e+03
4.40000e+05,5.25480e-02,3.71712e-03,7.02833e+02,4.89722e+00,9.73597e+03
4.41000e+05,5.25625e-02,3.75187e-03,7.02542e+02,4.89671e+00,9.73506e+03
4.42000e+05,5.25810e-02,3.61269e-03,7.02173e+02,4.89740e+00,9.73414e+03
4.43000e+05,5.25992e-02,3.46698e-03,7.01807e+02,4.89712e+00,9.73323e+03
4.44000e+05,5.26154e-02,3.67441e-03,7.01483e+02,4.89530e+00,9.73232e+03
4.45000e+05,5.26413e-02,3.66488e-03,7.00967e+02,4.89779e+00,9.73141e+03
4.46000e+05,5.26570e-02,3.57689e-03,7.00652e+02,4.90023e+00,9.73051e+03
4.47000e+05,5.26680e-02,3.75539e-03,7.00434e+02,4.89803e+00,9.72960e+03
4.48000e+05,5.26900e-02,3.69274e-03,6.99996e+02,4.89868e+00,9.72870e+03
4.49000e+05,5.27029e-02,3.82230e-03,6.99738e+02,4.89815e+00,9.72780e+03
4.50000e+05,5.27169e-02,3.62266e-03,6.99460e+02,4.89794e+00,9.72690e+03
4.51000e+05,5.27399e-02,3.81677e-03,6.99002e+02,4.89763e+00,9.72600e+03
4.52000e+05,5.27571e-02,3.76216e-03,6.98660e+02,4.89718e+00,9.72511e+03
4.53000e+05,5.27759e-02,3.71775e-03,6.98286e+02,4.89220e+00,9.72421e+03
4.54000e+05,5.27873e-02,3.65206e-03,6.98059e+02,4.89718e+00,9.72332e+03
4.55000e+05,5.28034e-02,3.86012e-03,6.97741e+02,4.89673e+00,9.72243e+03
4.56000e+05,5.28278e-02,3.71301e-03,6.97258e+02,4.89744e+00,9.72154e+03
4.57000e+05,5.28364e-02,3.79774e-03,6.97087e+02,4.89770e+00,9.72065e+03
4.58000e+05,5.28571e-02,3.84337e-03,6.96678e+02,4.89479e+00,9.71977e+03
4.59000e+05,5.28774e-02,3.58669e-03,6.96277e+02,4.89785e+00,9.71889e+03
4.60000e+05,5.28898e-02,3.63729e-03,6.96032e+02,4.90109e+00,9.71800e+03
4.61000e+05,5.29107e-02,3.73532e-03,6.95619e+02,4.89790e+00,9.71712e+03
4.62000e+05,5.29285e-02,3.75376e-03,6.95269e+02,4.89817e+00,9.71625e+03
4.63000e+05,5.29436e-02,3.72436e-03,6.94972e+02,4.89748e+00,9.71537e+03
4.64000e+05,5.29611e-02,3.77620e-03,6.94627e+02,4.89761e+00,9.71449e+03
4.65000e+05,5.29743e-02,3.74533e-03,6.94367e+02,4.90581e+00,9.71362e+03
4.66000e+05,5.29970e-02,3.65185e-03,6.93922e+02,4.89740e+00,9.71275e+03
4.67000e+05,5.30040e-02,3.93219e-03,6.93784e+02,4.89567e+00,9.71188e+03
4.68000e+05,5.30216e-02,3.76097e-03,6.93439e+02,4.89719e+00,9.71101e+03
4.69000e+05,5.30406e-02,3.83233e-03,6.93065e+02,4.89698e+00,9.71015e+03
4.70000e+05,5.30614e-02,3.73280e-03,6.92658e+02,4.89750e+00,9.70928e+03
4.71000e+05,5.30759e-02,3.76053e-03,6.92374e+02,4.89763e+00,9.70842e+03
4.72000e+05,5.30955e-02,3.85891e-03,6.91991e+02,4.89017e+00,9.70756e+03
4.73000e+05,5.31071e-02,3.67054e-03,6.91765e+02,4.89802e+00,9.70670e+03
4.74000e+05,5.31208e-02,3.71951e-03,6.91497e+02,4.89999e+00,9.70584e+03
4.75000e+05,5.31358e-02,3.97105e-03,6.91204e+02,4.89805e+00,9.70498e+03
4.76000e+05,5.31612e-02,3.79439e-03,6.90709e+02,4.89793e+00,9.70413e+03
4.77000e+05,5.31708e-02,3.83374e-03,6.90522e+02,4.89702e+00,9.70328e+03
4.78000e+05,5.31867e-02,3.91092e-03,6.90212e+02,4.89736e+00,9.70242e+03
4.79000e+05,5.32054e-02,3.64767e-03,6.89848e+02,4.91184e+00,9.70157e+03
4.80000e+05,5.32214e-02,3.74649e-03,6.89538e+02,4.89712e+00,9.70073e+03
4.81000e+05,5.32404e-02,3.69478e-03,6.89168e+02,4.89633e+00,9.69988e+03
4.82000e+05,5.32530e-02,3.60916e-03,6.88923e+02,4.89770e+00,9.69903e+03
4.83000e+05,5.32720e-02,3.85569e-03,6.88556e+02,4.89750e+00,9.69819e+03
4.84000e+05,5.32830e-02,3.86058e-03,6.88342e+02,4.89801e+00,9.69735e+03
4.85000e+05,5.33037e-02,3.85233e-03,6.87941e+02,4.89781e+00,9.69651e+03
4.86000e+05,5.33219e-02,3.84611e-03,6.87589e+02,4.89173e+00,9.69567e+03
4.87000e+05,5.33301e-02,3.94969e-03,6.87430e+02,4.89793e+00,9.69483e+03
4.88000e+05,5.33542e-02,3.77004e-03,6.86964e+02,4.89836e+00,9.69400e+03
4.89000e+05,5.33635e-02,3.91497e-03,6.86785e+02,4.89756e+00,9.69316e+03
4.90000e+05,5.33830e-02,3.77006e-03,6.86409e+02,4.89790e+00,9.69233e+03
4.91000e+05,5.33955e-02,3.96589e-03,6.86168e+02,4.89749e+00,9.69150e+03
4.92000e+05,5.34109e-02,3.67226e-03,6.85871e+02,4.89729e+00,9.69067e+03
4.93000e+05,5.34323e-02,3.82184e-03,6.85458e+02,4.90213e+00,9.68984e+03
4.94000e+05,5.34461e-02,3.91436e-03,6.85194e+02,4.89730e+00,9.68902e+03
4.95000e+05,5.34583e-02,3.83124e-03,6.84959e+02,4.89629e+00,9.68819e+03
4.96000e+05,5.34733e-02,4.03191e-03,6.84671e+02,4.89731e+00,9.68737e+03
4.97000e+05,5.34987e-02,3.68571e-03,6.84183e+02,4.89768e+00,9.68654e+03
4.98000e+05,5.35054e-02,4.00958e-03,6.84055e+02,4.89980e+00,9.68572e+03
4.99000e+05,5.35275e-02,3.77377e-03,6.83631e+02,4.89800e+00,9.68491e+03
5.00000e+05,5.35435e-02,3.86680e-03,6.83325e+02,4.89899e+00,9.68409e+03
5.01000e+05,5.35516e-02,4.00533e-03,6.83170e+02,4.89797e+00,9.68327e+03
5.02000e+05,5.35700e-02,3.81333e-03,6.82817e+02,4.89840e+00,9.68246e+03
5.03000e+05,5.35841e-02,4.02376e-03,6.82548e+02,4.89728e+00,9.68164e+03
5.04000e+05,5.36046e-02,3.80789e-03,6.82157e+02,4.89726e+00,9.68083e+03
5.05000e+05,5.36151e-02,3.74009e-03,6.81956e+02,4.89678e+00,9.68002e+03
5.06000e+05,5.36378e-02,3.77162e-03,6.81523e+02,4.89731e+00,9.67921e+03
5.07000e+05,5.36493e-02,3.67126e-03,6.81305e+02,4.89645e+00,9.67841e+03
5.08000e+05,5.36632e-02,3.94463e-03,6.81040e+02,4.89744e+00,9.67760e+03
5.09000e+05,5.36754e-02,3.65543e-03,6.80807e+02,4.89741e+00,9.67680e+03
5.10000e+05,5.36956e-02,3.86807e-03,6.80424e+02,4.89809e+00,9.67599e+03
5.11000e+05,5.37116e-02,3.69923e-03,6.80118e+02,4.89764e+00,9.67519e+03
5.12000e+05,5.37224e-02,4.01799e-03,6.79915e+02,4.89699e+00,9.67439e+03
5.13000e+05,5.37381e-02,3.56051e-03,6.79616e+02,4.89792e+00,9.67359e+03
5.14000e+05,5.37560e-02,3.97455e-03,6.79277e+02,4.89817e+00,9.67280e+03
5.15000e+05,5.37696e-02,3.67410e-03,6.79020e+02,4.89774e+00,9.67200e+03
5.16000e+05,5.37898e-02,3.91971e-03,6.78637e+02,4.89797e+00,9.67121e+03
5.17000e+05,5.38053e-02,3.84776e-03,6.78343e+02,4.89734e+00,9.67041e+03
5.18000e+05,5.38115e-02,3.80382e-03,6.78225e+02,4.89745e+00,9.66962e+03
5.19000e+05,5.38334e-02,3.81992e-03,6.77813e+02,4.89462e+00,9.66883e+03
5.20000e+05,5.38491e-02,3.79636e-03,6.77515e+02,4.89713e+00,9.66804e+03
5.21000e+05,5.38608e-02,4.06477e-03,6.77295e+02,4.89541e+00,9.66726e+03
5.22000e+05,5.38833e-02,3.91420e-03,6.76871e+02,4.89752e+00,9.66647e+03
5.23000e+05,5.38975e-02,3.97805e-03,6.76604e+02,4.89754e+00,9.66568e+03
5.24000e+05,5.39066e-02,3.88682e-03,6.76432e+02,4.89860e+00,9.66490e+03
5.25000e+05,5.39272e-02,3.85008e-03,6.76045e+02,4.89802e+00,9.66412e+03
5.26000e+05,5.39393e-02,3.87956e-03,6.75817e+02,4.88890e+00,9.66334e+03
5.27000e+05,5.39491e-02,3.98972e-03,6.75633e+02,4.89800e+00,9.66256e+03
5.28000e+05,5.39740e-02,3.75676e-03,6.75166e+02,4.89837e+00,9.66178e+03
5.29000e+05,5.39819e-02,3.95262e-03,6.75017e+02,4.89732e+00,9.66101e+03
5.30000e+05,5.39947e-02,3.74024e-03,6.74777e+02,4.89749e+00,9.66023e+03
5.31000e+05,5.40120e-02,3.85368e-03,6.74453e+02,4.89638e+00,9.65946e+03
5.32000e+05,5.40318e-02,4.00770e-03,6.74082e+02,4.89724e+00,9.65868e+03
5.33000e+05,5.40397e-02,4.02309e-03,6.73935e+02,4.90926e+00,9.65791e+03
5.34000e+05,5.40533e-02,3.95445e-03,6.73681e+02,4.89752e+00,9.65714e+03
5.35000e+05,5.40698e-02,3.70267e-03,6.73372e+02,4.89742e+00,9.65637e+03
