#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
8.70000e+04,1.15817654e+03,1.61638198e-03,4.88795356e+00,0.00000000e+00,1.08413006e+04,3.27143003e+01,0.03766531
8.80000e+04,1.15598216e+03,1.62158281e-03,4.88795356e+00,0.00000000e+00,1.08400942e+04,3.27143003e+01,0.03771296
8.90000e+04,1.15380955e+03,1.62675915e-03,4.88795356e+00,0.00000000e+00,1.08388967e+04,3.27143003e+01,0.03776029
9.00000e+04,1.15165833e+03,1.63191131e-03,4.88795356e+00,0.00000000e+00,1.08377080e+04,3.27143003e+01,0.03780730
9.10000e+04,1.14952813e+03,1.63703958e-03,4.88795356e+00,0.00000000e+00,1.08365280e+04,3.27143003e+01,0.03785399
9.20000e+04,1.14741856e+03,1.64214427e-03,4.88795356e+00,0.00000000e+00,1.08353565e+04,3.27143003e+01,0.03790037
9.30000e+04,1.14532928e+03,1.64722567e-03,4.88795356e+00,0.00000000e+00,1.08341935e+04,3.27143003e+01,0.03794645
9.40000e+04,1.14325993e+03,1.65228406e-03,4.88795356e+00,0.00000000e+00,1.08330388e+04,3.27143003e+01,0.03799223
9.50000e+04,1.14121018e+03,1.65731971e-03,4.88795356e+00,0.00000000e+00,1.08318923e+04,3.27143003e+01,0.03803771
9.60000e+04,1.13917969e+03,1.66233290e-03,4.88795356e+00,0.00000000e+00,1.08307539e+04,3.27143003e+01,0.03808289
9.70000e+04,1.13716813e+03,1.66732391e-03,4.88795356e+00,0.00000000e+00,1.08296233e+04,3.27143003e+01,0.03812779
9.80000e+04,1.13517520e+03,1.67229298e-03,4.88795356e+00,0.00000000e+00,1.08285007e+04,3.27143003e+01,0.03817240
9.90000e+04,1.13320058e+03,1.67724039e-03,4.88795356e+00,0.00000000e+00,1.08273857e+04,3.27143003e+01,0.03821673
1.00000e+05,1.13124396e+03,1.68216638e-03,4.88795356e+00,0.00000000e+00,1.08262784e+04,3.27143003e+01,0.03826079
1.01000e+05,1.12930507e+03,1.68707120e-03,4.88795356e+00,0.00000000e+00,1.08251785e+04,3.27143003e+01,0.03830457
1.02000e+05,1.12738360e+03,1.69195509e-03,4.88795356e+00,0.00000000e+00,1.08240861e+04,3.27143003e+01,0.03834808
1.03000e+05,1.12547928e+03,1.69681830e-03,4.88795356e+00,0.00000000e+00,1.08230009e+04,3.27143003e+01,0.03839132
1.04000e+05,1.12359183e+03,1.70166105e-03,4.88795356e+00,0.00000000e+00,1.08219230e+04,3.27143003e+01,0.03843430
1.05000e+05,1.12172099e+03,1.70648359e-03,4.88795356e+00,0.00000000e+00,1.08208521e+04,3.27143003e+01,0.03847703
1.06000e+05,1.11986648e+03,1.71128612e-03,4.88795356e+00,0.00000000e+00,1.08197883e+04,3.27143003e+01,0.03851949
1.07000e+05,1.11802807e+03,1.71606889e-03,4.88795356e+00,0.00000000e+00,1.08187314e+04,3.27143003e+01,0.03856171
1.08000e+05,1.11620549e+03,1.72083209e-03,4.88795356e+00,0.00000000e+00,1.08176812e+04,3.27143003e+01,0.03860367
1.09000e+05,1.11439851e+03,1.72557596e-03,4.88795356e+00,0.00000000e+00,1.08166378e+04,3.27143003e+01,0.03864539
1.10000e+05,1.11260688e+03,1.73030069e-03,4.88795356e+00,0.00000000e+00,1.08156011e+04,3.27143003e+01,0.03868687
1.11000e+05,1.11083036e+03,1.73500649e-03,4.88795356e+00,0.00000000e+00,1.08145708e+04,3.27143003e+01,0.03872811
1.12000e+05,1.10906874e+03,1.73969358e-03,4.88795356e+00,0.00000000e+00,1.08135471e+04,3.27143003e+01,0.03876910
1.13000e+05,1.10732178e+03,1.74436214e-03,4.88795356e+00,0.00000000e+00,1.08125297e+04,3.27143003e+01,0.03880987
1.14000e+05,1.10558927e+03,1.74901237e-03,4.88795356e+00,0.00000000e+00,1.08115186e+04,3.27143003e+01,0.03885040
1.15000e+05,1.10387099e+03,1.75364447e-03,4.88795356e+00,0.00000000e+00,1.08105138e+04,3.27143003e+01,0.03889071
1.16000e+05,1.10216674e+03,1.75825863e-03,4.88795356e+00,0.00000000e+00,1.08095151e+04,3.27143003e+01,0.03893079
1.17000e+05,1.10047630e+03,1.76285502e-03,4.88795356e+00,0.00000000e+00,1.08085224e+04,3.27143003e+01,0.03897065
1.18000e+05,1.09879948e+03,1.76743384e-03,4.88795356e+00,0.00000000e+00,1.08075357e+04,3.27143003e+01,0.03901028
1.19000e+05,1.09713608e+03,1.77199526e-03,4.88795356e+00,0.00000000e+00,1.08065550e+04,3.27143003e+01,0.03904970
1.20000e+05,1.09548591e+03,1.77653947e-03,4.88795356e+00,0.00000000e+00,1.08055800e+04,3.27143003e+01,0.03908891
1.21000e+05,1.09384878e+03,1.78106663e-03,4.88795356e+00,0.00000000e+00,1.08046109e+04,3.27143003e+01,0.03912790
1.22000e+05,1.09222450e+03,1.78557692e-03,4.88795356e+00,0.00000000e+00,1.08036474e+04,3.27143003e+01,0.03916668
1.23000e+05,1.09061289e+03,1.79007050e-03,4.88795356e+00,0.00000000e+00,1.08026896e+04,3.27143003e+01,0.03920526
1.24000e+05,1.08901377e+03,1.79454754e-03,4.88795356e+00,0.00000000e+00,1.08017373e+04,3.27143003e+01,0.03924363
1.25000e+05,1.08742698e+03,1.79900821e-03,4.88795356e+00,0.00000000e+00,1.08007905e+04,3.27143003e+01,0.03928180
1.26000e+05,1.08585234e+03,1.80345266e-03,4.88795356e+00,0.00000000e+00,1.07998492e+04,3.27143003e+01,0.03931976
1.27000e+05,1.08428968e+03,1.80788105e-03,4.88795356e+00,0.00000000e+00,1.07989132e+04,3.27143003e+01,0.03935753
1.28000e+05,1.08273884e+03,1.81229354e-03,4.88795356e+00,0.00000000e+00,1.07979825e+04,3.27143003e+01,0.03939511
1.29000e+05,1.08119967e+03,1.81669028e-03,4.88795356e+00,0.00000000e+00,1.07970570e+04,3.27143003e+01,0.03943248
1.30000e+05,1.07967199e+03,1.82107142e-03,4.88795356e+00,0.00000000e+00,1.07961367e+04,3.27143003e+01,0.03946967
1.31000e+05,1.07815566e+03,1.82543711e-03,4.88795356e+00,0.00000000e+00,1.07952216e+04,3.27143003e+01,0.03950667
1.32000e+05,1.07665053e+03,1.82978750e-03,4.88795356e+00,0.00000000e+00,1.07943115e+04,3.27143003e+01,0.03954348
1.33000e+05,1.07515645e+03,1.83412273e-03,4.88795356e+00,0.00000000e+00,1.07934064e+04,3.27143003e+01,0.03958011
1.34000e+05,1.07367327e+03,1.83844293e-03,4.88795356e+00,0.00000000e+00,1.07925062e+04,3.27143003e+01,0.03961655
1.35000e+05,1.07220084e+03,1.84274826e-03,4.88795356e+00,0.00000000e+00,1.07916109e+04,3.27143003e+01,0.03965281
1.36000e+05,1.07073904e+03,1.84703884e-03,4.88795356e+00,0.00000000e+00,1.07907205e+04,3.27143003e+01,0.03968889
1.37000e+05,1.06928772e+03,1.85131482e-03,4.88795356e+00,0.00000000e+00,1.07898348e+04,3.27143003e+01,0.03972480
1.38000e+05,1.06784675e+03,1.85557633e-03,4.88795356e+00,0.00000000e+00,1.07889539e+04,3.27143003e+01,0.03976053
1.39000e+05,1.06641599e+03,1.85982349e-03,4.88795356e+00,0.00000000e+00,1.07880777e+04,3.27143003e+01,0.03979608
1.40000e+05,1.06499531e+03,1.86405644e-03,4.88795356e+00,0.00000000e+00,1.07872060e+04,3.27143003e+01,0.03983147
1.41000e+05,1.06358460e+03,1.86827530e-03,4.88795356e+00,0.00000000e+00,1.07863390e+04,3.27143003e+01,0.03986668
1.42000e+05,1.06218371e+03,1.87248020e-03,4.88795356e+00,0.00000000e+00,1.07854764e+04,3.27143003e+01,0.03990172
