#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
8.90000e+04,1.38707309e+03,1.20098552e-03,1.04180437e+01,2.68486549e-02,1.08557840e+04,6.97263033e+01,0.05531351
9.00000e+04,1.38570524e+03,1.20295707e-03,1.04180437e+01,2.68486549e-02,1.08543338e+04,6.97263033e+01,0.05534990
9.10000e+04,1.38434456e+03,1.20492363e-03,1.04180437e+01,2.68486549e-02,1.08528892e+04,6.97263033e+01,0.05538616
9.20000e+04,1.38299100e+03,1.20688522e-03,1.04180437e+01,2.68486549e-02,1.08514504e+04,6.97263033e+01,0.05542230
9.30000e+04,1.38164447e+03,1.20884188e-03,1.04180437e+01,2.68486549e-02,1.08500171e+04,6.97263033e+01,0.05545830
9.40000e+04,1.38030492e+03,1.21079364e-03,1.04180437e+01,2.68486549e-02,1.08485895e+04,6.97263033e+01,0.05549417
9.50000e+04,1.37897228e+03,1.21274054e-03,1.04180437e+01,2.68486549e-02,1.08471673e+04,6.97263033e+01,0.05552992
9.60000e+04,1.37764648e+03,1.21468260e-03,1.04180437e+01,2.68486549e-02,1.08457507e+04,6.97263033e+01,0.05556554
9.70000e+04,1.37632747e+03,1.21661986e-03,1.04180437e+01,2.68486549e-02,1.08443395e+04,6.97263033e+01,0.05560104
9.80000e+04,1.37501517e+03,1.21855235e-03,1.04180437e+01,2.68486549e-02,1.08429337e+04,6.97263033e+01,0.05563641
9.90000e+04,1.37370954e+03,1.22048010e-03,1.04180437e+01,2.68486549e-02,1.08415332e+04,6.97263033e+01,0.05567166
1.00000e+05,1.37241050e+03,1.22240315e-03,1.04180437e+01,2.68486549e-02,1.08401381e+04,6.97263033e+01,0.05570678
1.01000e+05,1.37111801e+03,1.22432152e-03,1.04180437e+01,2.68486549e-02,1.08387482e+04,6.97263033e+01,0.05574178
1.02000e+05,1.36983199e+03,1.22623524e-03,1.04180437e+01,2.68486549e-02,1.08373636e+04,6.97263033e+01,0.05577667
1.03000e+05,1.36855239e+03,1.22814434e-03,1.04180437e+01,2.68486549e-02,1.08359841e+04,6.97263033e+01,0.05581143
1.04000e+05,1.36727915e+03,1.23004885e-03,1.04180437e+01,2.68486549e-02,1.08346098e+04,6.97263033e+01,0.05584607
1.05000e+05,1.36601222e+03,1.23194881e-03,1.04180437e+01,2.68486549e-02,1.08332407e+04,6.97263033e+01,0.05588060
1.06000e+05,1.36475154e+03,1.23384423e-03,1.04180437e+01,2.68486549e-02,1.08318765e+04,6.97263033e+01,0.05591500
1.07000e+05,1.36349705e+03,1.23573516e-03,1.04180437e+01,2.68486549e-02,1.08305175e+04,6.97263033e+01,0.05594929
1.08000e+05,1.36224871e+03,1.23762161e-03,1.04180437e+01,2.68486549e-02,1.08291634e+04,6.97263033e+01,0.05598347
1.09000e+05,1.36100644e+03,1.23950362e-03,1.04180437e+01,2.68486549e-02,1.08278143e+04,6.97263033e+01,0.05601753
1.10000e+05,1.35977021e+03,1.24138120e-03,1.04180437e+01,2.68486549e-02,1.08264701e+04,6.97263033e+01,0.05605148
1.11000e+05,1.35853996e+03,1.24325440e-03,1.04180437e+01,2.68486549e-02,1.08251308e+04,6.97263033e+01,0.05608531
1.12000e+05,1.35731564e+03,1.24512324e-03,1.04180437e+01,2.68486549e-02,1.08237963e+04,6.97263033e+01,0.05611903
1.13000e+05,1.35609719e+03,1.24698774e-03,1.04180437e+01,2.68486549e-02,1.08224666e+04,6.97263033e+01,0.05615264
1.14000e+05,1.35488457e+03,1.24884793e-03,1.04180437e+01,2.68486549e-02,1.08211417e+04,6.97263033e+01,0.05618614
1.15000e+05,1.35367772e+03,1.25070384e-03,1.04180437e+01,2.68486549e-02,1.08198216e+04,6.97263033e+01,0.05621953
1.16000e+05,1.35247660e+03,1.25255549e-03,1.04180437e+01,2.68486549e-02,1.08185061e+04,6.97263033e+01,0.05625281
1.17000e+05,1.35128115e+03,1.25440292e-03,1.04180437e+01,2.68486549e-02,1.08171954e+04,6.97263033e+01,0.05628598
1.18000e+05,1.35009134e+03,1.25624613e-03,1.04180437e+01,2.68486549e-02,1.08158892e+04,6.97263033e+01,0.05631905
1.19000e+05,1.34890710e+03,1.25808517e-03,1.04180437e+01,2.68486549e-02,1.08145877e+04,6.97263033e+01,0.05635201
1.20000e+05,1.34772840e+03,1.25992006e-03,1.04180437e+01,2.68486549e-02,1.08132907e+04,6.97263033e+01,0.05638486
1.21000e+05,1.34655518e+03,1.26175081e-03,1.04180437e+01,2.68486549e-02,1.08119983e+04,6.97263033e+01,0.05641761
1.22000e+05,1.34538741e+03,1.26357746e-03,1.04180437e+01,2.68486549e-02,1.08107103e+04,6.97263033e+01,0.05645025
1.23000e+05,1.34422503e+03,1.26540003e-03,1.04180437e+01,2.68486549e-02,1.08094269e+04,6.97263033e+01,0.05648278
1.24000e+05,1.34306800e+03,1.26721854e-03,1.04180437e+01,2.68486549e-02,1.08081479e+04,6.97263033e+01,0.05651522
1.25000e+05,1.34191628e+03,1.26903302e-03,1.04180437e+01,2.68486549e-02,1.08068732e+04,6.97263033e+01,0.05654755
1.26000e+05,1.34076982e+03,1.27084349e-03,1.04180437e+01,2.68486549e-02,1.08056030e+04,6.97263033e+01,0.05657978
1.27000e+05,1.33962858e+03,1.27264997e-03,1.04180437e+01,2.68486549e-02,1.08043371e+04,6.97263033e+01,0.05661191
1.28000e+05,1.33849252e+03,1.27445249e-03,1.04180437e+01,2.68486549e-02,1.08030755e+04,6.97263033e+01,0.05664394
1.29000e+05,1.33736159e+03,1.27625108e-03,1.04180437e+01,2.68486549e-02,1.08018182e+04,6.97263033e+01,0.05667587
1.30000e+05,1.33623576e+03,1.27804575e-03,1.04180437e+01,2.68486549e-02,1.08005651e+04,6.97263033e+01,0.05670770
1.31000e+05,1.33511498e+03,1.27983652e-03,1.04180437e+01,2.68486549e-02,1.07993163e+04,6.97263033e+01,0.05673943
1.32000e+05,1.33399920e+03,1.28162342e-03,1.04180437e+01,2.68486549e-02,1.07980717e+04,6.97263033e+01,0.05677106
1.33000e+05,1.33288840e+03,1.28340648e-03,1.04180437e+01,2.68486549e-02,1.07968312e+04,6.97263033e+01,0.05680260
1.34000e+05,1.33178253e+03,1.28518570e-03,1.04180437e+01,2.68486549e-02,1.07955949e+04,6.97263033e+01,0.05683404
