#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
7.80000e+04,1.01064365e+03,2.04828786e-03,4.88795361e+00,4.67968280e-02,1.03650560e+04,3.27143003e+01,0.04124703
7.90000e+04,1.00815655e+03,2.05692293e-03,4.88795361e+00,4.67968280e-02,1.03610303e+04,3.27143003e+01,0.04131484
8.00000e+04,1.00570215e+03,2.06550265e-03,4.88795361e+00,4.67968280e-02,1.03570445e+04,3.27143003e+01,0.04138203
8.10000e+04,1.00327968e+03,2.07402796e-03,4.88795361e+00,4.67968280e-02,1.03530979e+04,3.27143003e+01,0.04144862
8.20000e+04,1.00088839e+03,2.08249975e-03,4.88795361e+00,4.67968280e-02,1.03491895e+04,3.27143003e+01,0.04151461
8.30000e+04,9.98527572e+02,2.09091892e-03,4.88795361e+00,4.67968280e-02,1.03453188e+04,3.27143003e+01,0.04158002
8.40000e+04,9.96196521e+02,2.09928632e-03,4.88795361e+00,4.67968280e-02,1.03414848e+04,3.27143003e+01,0.04164486
8.50000e+04,9.93894569e+02,2.10760279e-03,4.88795361e+00,4.67968280e-02,1.03376869e+04,3.27143003e+01,0.04170914
8.60000e+04,9.91621065e+02,2.11586915e-03,4.88795361e+00,4.67968280e-02,1.03339245e+04,3.27143003e+01,0.04177286
8.70000e+04,9.89375379e+02,2.12408618e-03,4.88795361e+00,4.67968280e-02,1.03301968e+04,3.27143003e+01,0.04183605
8.80000e+04,9.87156902e+02,2.13225468e-03,4.88795361e+00,4.67968280e-02,1.03265031e+04,3.27143003e+01,0.04189871
8.90000e+04,9.84965043e+02,2.14037538e-03,4.88795361e+00,4.67968280e-02,1.03228429e+04,3.27143003e+01,0.04196084
9.00000e+04,9.82799229e+02,2.14844903e-03,4.88795361e+00,4.67968280e-02,1.03192155e+04,3.27143003e+01,0.04202247
9.10000e+04,9.80658907e+02,2.15647634e-03,4.88795361e+00,4.67968280e-02,1.03156203e+04,3.27143003e+01,0.04208359
9.20000e+04,9.78543538e+02,2.16445802e-03,4.88795361e+00,4.67968280e-02,1.03120568e+04,3.27143003e+01,0.04214422
9.30000e+04,9.76452600e+02,2.17239474e-03,4.88795361e+00,4.67968280e-02,1.03085242e+04,3.27143003e+01,0.04220436
9.40000e+04,9.74385589e+02,2.18028717e-03,4.88795361e+00,4.67968280e-02,1.03050222e+04,3.27143003e+01,0.04226402
9.50000e+04,9.72342013e+02,2.18813596e-03,4.88795361e+00,4.67968280e-02,1.03015501e+04,3.27143003e+01,0.04232322
9.60000e+04,9.70321397e+02,2.19594176e-03,4.88795361e+00,4.67968280e-02,1.02981075e+04,3.27143003e+01,0.04238196
9.70000e+04,9.68323276e+02,2.20370517e-03,4.88795361e+00,4.67968280e-02,1.02946938e+04,3.27143003e+01,0.04244024
9.80000e+04,9.66347203e+02,2.21142681e-03,4.88795361e+00,4.67968280e-02,1.02913085e+04,3.27143003e+01,0.04249808
9.90000e+04,9.64392741e+02,2.21910726e-03,4.88795361e+00,4.67968280e-02,1.02879511e+04,3.27143003e+01,0.04255548
1.00000e+05,9.62459467e+02,2.22674711e-03,4.88795361e+00,4.67968280e-02,1.02846212e+04,3.27143003e+01,0.04261244
1.01000e+05,9.60546967e+02,2.23434692e-03,4.88795361e+00,4.67968280e-02,1.02813182e+04,3.27143003e+01,0.04266899
1.02000e+05,9.58654843e+02,2.24190724e-03,4.88795361e+00,4.67968280e-02,1.02780419e+04,3.27143003e+01,0.04272511
1.03000e+05,9.56782704e+02,2.24942862e-03,4.88795361e+00,4.67968280e-02,1.02747916e+04,3.27143003e+01,0.04278083
