#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
8.90000e+04,1.31243598e+03,1.30635804e-03,1.04180436e+01,0.00000000e+00,1.09773578e+04,6.97263033e+01,0.05739120
9.00000e+04,1.31071799e+03,1.30922736e-03,1.04180436e+01,0.00000000e+00,1.09770375e+04,6.97263033e+01,0.05744134
9.10000e+04,1.30901168e+03,1.31208752e-03,1.04180436e+01,0.00000000e+00,1.09767187e+04,6.97263033e+01,0.05749125
9.20000e+04,1.30731691e+03,1.31493863e-03,1.04180436e+01,0.00000000e+00,1.09764016e+04,6.97263033e+01,0.05754092
9.30000e+04,1.30563354e+03,1.31778075e-03,1.04180436e+01,0.00000000e+00,1.09760861e+04,6.97263033e+01,0.05759037
9.40000e+04,1.30396143e+03,1.32061396e-03,1.04180436e+01,0.00000000e+00,1.09757721e+04,6.97263033e+01,0.05763959
9.50000e+04,1.30230045e+03,1.32343833e-03,1.04180436e+01,0.00000000e+00,1.09754597e+04,6.97263033e+01,0.05768859
9.60000e+04,1.30065046e+03,1.32625394e-03,1.04180436e+01,0.00000000e+00,1.09751488e+04,6.97263033e+01,0.05773737
9.70000e+04,1.29901133e+03,1.32906087e-03,1.04180436e+01,0.00000000e+00,1.09748395e+04,6.97263033e+01,0.05778593
9.80000e+04,1.29738294e+03,1.33185918e-03,1.04180436e+01,0.00000000e+00,1.09745316e+04,6.97263033e+01,0.05783427
9.90000e+04,1.29576515e+03,1.33464894e-03,1.04180436e+01,0.00000000e+00,1.09742253e+04,6.97263033e+01,0.05788240
1.00000e+05,1.29415786e+03,1.33743023e-03,1.04180436e+01,0.00000000e+00,1.09739204e+04,6.97263033e+01,0.05793032
1.01000e+05,1.29256092e+03,1.34020312e-03,1.04180436e+01,0.00000000e+00,1.09736170e+04,6.97263033e+01,0.05797802
1.02000e+05,1.29097423e+03,1.34296767e-03,1.04180436e+01,0.00000000e+00,1.09733150e+04,6.97263033e+01,0.05802552
1.03000e+05,1.28939766e+03,1.34572396e-03,1.04180436e+01,0.00000000e+00,1.09730145e+04,6.97263033e+01,0.05807281
1.04000e+05,1.28783110e+03,1.34847204e-03,1.04180436e+01,0.00000000e+00,1.09727154e+04,6.97263033e+01,0.05811989
1.05000e+05,1.28627444e+03,1.35121198e-03,1.04180436e+01,0.00000000e+00,1.09724177e+04,6.97263033e+01,0.05816678
1.06000e+05,1.28472756e+03,1.35394386e-03,1.04180436e+01,0.00000000e+00,1.09721214e+04,6.97263033e+01,0.05821346
1.07000e+05,1.28319035e+03,1.35666773e-03,1.04180436e+01,0.00000000e+00,1.09718265e+04,6.97263033e+01,0.05825994
1.08000e+05,1.28166271e+03,1.35938365e-03,1.04180436e+01,0.00000000e+00,1.09715329e+04,6.97263033e+01,0.05830622
1.09000e+05,1.28014452e+03,1.36209169e-03,1.04180436e+01,0.00000000e+00,1.09712407e+04,6.97263033e+01,0.05835231
1.10000e+05,1.27863569e+03,1.36479191e-03,1.04180436e+01,0.00000000e+00,1.09709499e+04,6.97263033e+01,0.05839821
1.11000e+05,1.27713611e+03,1.36748438e-03,1.04180436e+01,0.00000000e+00,1.09706604e+04,6.97263033e+01,0.05844391
1.12000e+05,1.27564567e+03,1.37016914e-03,1.04180436e+01,0.00000000e+00,1.09703721e+04,6.97263033e+01,0.05848943
1.13000e+05,1.27416428e+03,1.37284627e-03,1.04180436e+01,0.00000000e+00,1.09700852e+04,6.97263033e+01,0.05853475
1.14000e+05,1.27269184e+03,1.37551581e-03,1.04180436e+01,0.00000000e+00,1.09697996e+04,6.97263033e+01,0.05857989
1.15000e+05,1.27122825e+03,1.37817783e-03,1.04180436e+01,0.00000000e+00,1.09695152e+04,6.97263033e+01,0.05862485
1.16000e+05,1.26977342e+03,1.38083239e-03,1.04180436e+01,0.00000000e+00,1.09692322e+04,6.97263033e+01,0.05866962
1.17000e+05,1.26832725e+03,1.38347953e-03,1.04180436e+01,0.00000000e+00,1.09689503e+04,6.97263033e+01,0.05871421
1.18000e+05,1.26688965e+03,1.38611932e-03,1.04180436e+01,0.00000000e+00,1.09686698e+04,6.97263033e+01,0.05875862
1.19000e+05,1.26546053e+03,1.38875182e-03,1.04180436e+01,0.00000000e+00,1.09683904e+04,6.97263033e+01,0.05880285
1.20000e+05,1.26403979e+03,1.39137707e-03,1.04180436e+01,0.00000000e+00,1.09681123e+04,6.97263033e+01,0.05884690
1.21000e+05,1.26262736e+03,1.39399512e-03,1.04180436e+01,0.00000000e+00,1.09678354e+04,6.97263033e+01,0.05889078
1.22000e+05,1.26122314e+03,1.39660605e-03,1.04180436e+01,0.00000000e+00,1.09675596e+04,6.97263033e+01,0.05893448
1.23000e+05,1.25982705e+03,1.39920988e-03,1.04180436e+01,0.00000000e+00,1.09672851e+04,6.97263033e+01,0.05897801
1.24000e+05,1.25843900e+03,1.40180668e-03,1.04180436e+01,0.00000000e+00,1.09670117e+04,6.97263033e+01,0.05902137
1.25000e+05,1.25705891e+03,1.40439651e-03,1.04180436e+01,0.00000000e+00,1.09667396e+04,6.97263033e+01,0.05906456
1.26000e+05,1.25568670e+03,1.40697940e-03,1.04180436e+01,0.00000000e+00,1.09664685e+04,6.97263033e+01,0.05910759
1.27000e+05,1.25432229e+03,1.40955540e-03,1.04180436e+01,0.00000000e+00,1.09661986e+04,6.97263033e+01,0.05915044
1.28000e+05,1.25296559e+03,1.41212458e-03,1.04180436e+01,0.00000000e+00,1.09659299e+04,6.97263033e+01,0.05919313
1.29000e+05,1.25161654e+03,1.41468697e-03,1.04180436e+01,0.00000000e+00,1.09656623e+04,6.97263033e+01,0.05923566
1.30000e+05,1.25027504e+03,1.41724263e-03,1.04180436e+01,0.00000000e+00,1.09653958e+04,6.97263033e+01,0.05927802
1.31000e+05,1.24894103e+03,1.41979160e-03,1.04180436e+01,0.00000000e+00,1.09651304e+04,6.97263033e+01,0.05932023
1.32000e+05,1.24761444e+03,1.42233394e-03,1.04180436e+01,0.00000000e+00,1.09648661e+04,6.97263033e+01,0.05936227
1.33000e+05,1.24629518e+03,1.42486967e-03,1.04180436e+01,0.00000000e+00,1.09646029e+04,6.97263033e+01,0.05940415
1.34000e+05,1.24498318e+03,1.42739887e-03,1.04180436e+01,0.00000000e+00,1.09643407e+04,6.97263033e+01,0.05944588
1.35000e+05,1.24367838e+03,1.42992156e-03,1.04180436e+01,0.00000000e+00,1.09640797e+04,6.97263033e+01,0.05948745
1.36000e+05,1.24238070e+03,1.43243779e-03,1.04180436e+01,0.00000000e+00,1.09638197e+04,6.97263033e+01,0.05952887
1.37000e+05,1.24109007e+03,1.43494761e-03,1.04180436e+01,0.00000000e+00,1.09635607e+04,6.97263033e+01,0.05957013
1.38000e+05,1.23980642e+03,1.43745107e-03,1.04180436e+01,0.00000000e+00,1.09633028e+04,6.97263033e+01,0.05961124
1.39000e+05,1.23852969e+03,1.43994820e-03,1.04180436e+01,0.00000000e+00,1.09630460e+04,6.97263033e+01,0.05965220
1.40000e+05,1.23725981e+03,1.44243904e-03,1.04180436e+01,0.00000000e+00,1.09627901e+04,6.97263033e+01,0.05969301
1.41000e+05,1.23599671e+03,1.44492365e-03,1.04180436e+01,0.00000000e+00,1.09625353e+04,6.97263033e+01,0.05973367
1.42000e+05,1.23474033e+03,1.44740207e-03,1.04180436e+01,0.00000000e+00,1.09622815e+04,6.97263033e+01,0.05977418
1.43000e+05,1.23349060e+03,1.44987433e-03,1.04180436e+01,0.00000000e+00,1.09620287e+04,6.97263033e+01,0.05981455
1.44000e+05,1.23224746e+03,1.45234047e-03,1.04180436e+01,0.00000000e+00,1.09617768e+04,6.97263033e+01,0.05985477
1.45000e+05,1.23101085e+03,1.45480055e-03,1.04180436e+01,0.00000000e+00,1.09615260e+04,6.97263033e+01,0.05989485
1.46000e+05,1.22978070e+03,1.45725459e-03,1.04180436e+01,0.00000000e+00,1.09612761e+04,6.97263033e+01,0.05993479
1.47000e+05,1.22855696e+03,1.45970263e-03,1.04180436e+01,0.00000000e+00,1.09610272e+04,6.97263033e+01,0.05997458
1.48000e+05,1.22733956e+03,1.46214473e-03,1.04180436e+01,0.00000000e+00,1.09607793e+04,6.97263033e+01,0.06001423
1.49000e+05,1.22612845e+03,1.46458091e-03,1.04180436e+01,0.00000000e+00,1.09605323e+04,6.97263033e+01,0.06005375
1.50000e+05,1.22492357e+03,1.46701122e-03,1.04180436e+01,0.00000000e+00,1.09602863e+04,6.97263033e+01,0.06009312
1.51000e+05,1.22372486e+03,1.46943569e-03,1.04180436e+01,0.00000000e+00,1.09600412e+04,6.97263033e+01,0.06013236
1.52000e+05,1.22253226e+03,1.47185435e-03,1.04180436e+01,0.00000000e+00,1.09597970e+04,6.97263033e+01,0.06017146
1.53000e+05,1.22134572e+03,1.47426726e-03,1.04180436e+01,0.00000000e+00,1.09595538e+04,6.97263033e+01,0.06021042
1.54000e+05,1.22016518e+03,1.47667445e-03,1.04180436e+01,0.00000000e+00,1.09593115e+04,6.97263033e+01,0.06024925
1.55000e+05,1.21899059e+03,1.47907594e-03,1.04180436e+01,0.00000000e+00,1.09590701e+04,6.97263033e+01,0.06028795
1.56000e+05,1.21782190e+03,1.48147178e-03,1.04180436e+01,0.00000000e+00,1.09588295e+04,6.97263033e+01,0.06032651
1.57000e+05,1.21665904e+03,1.48386201e-03,1.04180436e+01,0.00000000e+00,1.09585899e+04,6.97263033e+01,0.06036495
1.58000e+05,1.21550198e+03,1.48624666e-03,1.04180436e+01,0.00000000e+00,1.09583512e+04,6.97263033e+01,0.06040325
1.59000e+05,1.21435065e+03,1.48862576e-03,1.04180436e+01,0.00000000e+00,1.09581133e+04,6.97263033e+01,0.06044142
1.60000e+05,1.21320500e+03,1.49099935e-03,1.04180436e+01,0.00000000e+00,1.09578764e+04,6.97263033e+01,0.06047947
1.61000e+05,1.21206499e+03,1.49336746e-03,1.04180436e+01,0.00000000e+00,1.09576403e+04,6.97263033e+01,0.06051738
1.62000e+05,1.21093057e+03,1.49573013e-03,1.04180436e+01,0.00000000e+00,1.09574050e+04,6.97263033e+01,0.06055517
1.63000e+05,1.20980168e+03,1.49808740e-03,1.04180436e+01,0.00000000e+00,1.09571706e+04,6.97263033e+01,0.06059284
