#nR_H,a_s,e_s,MA_s,tcol
0.330,0.01607633,0.46,3.31032,1000000.00000
0.330,0.01607633,0.15,92.93406,1000000.00000
0.330,0.01607633,0.14,97.67603,1000000.00000
0.330,0.01607633,0.14,51.57742,1000000.00000
0.330,0.01607633,0.45,106.25309,1624.76847
0.330,0.01607633,0.42,161.64977,1000000.00000
0.330,0.01607633,0.19,144.62657,1000000.00000
0.330,0.01607633,0.31,6.60298,1000000.00000
0.330,0.01607633,0.12,17.49177,1000000.00000
0.330,0.01607633,0.46,164.57378,1000000.00000
0.330,0.01607633,0.07,131.07894,1000000.00000
0.330,0.01607633,0.59,127.47098,6.09980
0.330,0.01607633,0.04,84.99869,1000000.00000
0.330,0.01607633,0.01,170.79940,1000000.00000
0.330,0.01607633,0.02,6.18993,1000000.00000
0.330,0.01607633,0.08,69.61236,1000000.00000
0.330,0.01607633,0.51,21.70204,144.73628
0.330,0.01607633,0.04,159.69829,1000000.00000
0.330,0.01607633,0.53,51.70302,15.14671
0.330,0.01607633,0.28,170.91371,1000000.00000
0.330,0.01607633,0.41,144.51362,1000000.00000
0.330,0.01607633,0.24,113.29175,1000000.00000
0.330,0.01607633,0.18,4.18895,1000000.00000
0.330,0.01607633,0.01,110.13352,1000000.00000
0.330,0.01607633,0.37,161.92342,1000000.00000
0.330,0.01607633,0.40,71.82049,47.79214
0.330,0.01607633,0.07,54.15810,1000000.00000
0.330,0.01607633,0.43,48.73404,893.52186
0.330,0.01607633,0.44,154.02536,1000000.00000
0.330,0.01607633,0.26,81.09794,1000000.00000
0.330,0.01607633,0.56,106.63340,92.54797
0.330,0.01607633,0.03,138.82866,1000000.00000
0.330,0.01607633,0.14,22.87089,1000000.00000
0.330,0.01607633,0.47,162.00336,1000000.00000
0.330,0.01607633,0.25,4.74606,1000000.00000
0.330,0.01607633,0.21,159.78675,1000000.00000
0.330,0.01607633,0.27,111.65572,1000000.00000
0.330,0.01607633,0.26,179.39463,1000000.00000
0.330,0.01607633,0.34,86.60522,186048.72857
0.330,0.01607633,0.40,132.55996,46837.75113
0.330,0.01607633,0.08,16.25216,1000000.00000
0.330,0.01607633,0.03,177.63965,1000000.00000
0.330,0.01607633,0.15,9.30271,1000000.00000
0.330,0.01607633,0.35,107.21497,114573.21810
0.330,0.01607633,0.28,141.05754,1000000.00000
0.330,0.01607633,0.26,146.32218,1000000.00000
0.330,0.01607633,0.21,111.27925,1000000.00000
0.330,0.01607633,0.59,111.76479,63.95602
0.330,0.01607633,0.45,160.68091,196560.65271
0.330,0.01607633,0.55,10.41168,794.93392
0.330,0.01607633,0.50,39.81770,19.97803
0.330,0.01607633,0.54,140.32521,9.12632
0.330,0.01607633,0.06,91.93451,1000000.00000
0.330,0.01607633,0.12,57.04596,1000000.00000
0.330,0.01607633,0.07,43.12114,1000000.00000
0.330,0.01607633,0.57,156.93184,592.27070
0.330,0.01607633,0.43,81.59199,461.93375
0.330,0.01607633,0.15,97.31432,1000000.00000
0.330,0.01607633,0.11,113.60495,1000000.00000
0.330,0.01607633,0.19,21.26967,1000000.00000
0.330,0.01607633,0.50,166.54470,1000000.00000
0.330,0.01607633,0.57,158.55674,720.15338
0.330,0.01607633,0.03,97.68529,1000000.00000
0.330,0.01607633,0.48,53.48191,24.74299
0.330,0.01607633,0.22,177.48019,1000000.00000
0.330,0.01607633,0.11,90.47468,1000000.00000
0.330,0.01607633,0.12,100.22423,1000000.00000
0.330,0.01607633,0.48,168.62935,1000000.00000
0.330,0.01607633,0.30,165.75703,1000000.00000
0.330,0.01607633,0.04,128.38406,1000000.00000
0.330,0.01607633,0.05,73.86893,1000000.00000
0.330,0.01607633,0.16,2.59083,1000000.00000
0.330,0.01607633,0.52,97.10843,6.04215
0.330,0.01607633,0.45,25.22037,440729.77600
0.330,0.01607633,0.39,125.39715,144904.02178
0.330,0.01607633,0.02,58.55946,1000000.00000
0.330,0.01607633,0.47,49.32994,34.08471
0.330,0.01607633,0.50,6.11028,561425.05243
0.330,0.01607633,0.41,81.43911,926.02587
0.330,0.01607633,0.04,11.44050,1000000.00000
0.330,0.01607633,0.30,65.56857,1000000.00000
0.330,0.01607633,0.59,104.79068,3.02434
0.330,0.01607633,0.29,43.22621,230079.34039
0.330,0.01607633,0.16,64.07508,1000000.00000
0.330,0.01607633,0.23,178.73366,1000000.00000
0.330,0.01607633,0.09,43.53341,1000000.00000
0.330,0.01607633,0.15,150.47642,1000000.00000
0.330,0.01607633,0.36,29.45807,1000000.00000
0.330,0.01607633,0.27,41.15570,1000000.00000
0.330,0.01607633,0.13,143.69313,1000000.00000
0.330,0.01607633,0.11,70.75759,1000000.00000
0.330,0.01607633,0.20,121.05332,1000000.00000
0.330,0.01607633,0.18,3.27993,1000000.00000
0.330,0.01607633,0.55,27.70126,50.73162
0.330,0.01607633,0.58,91.34419,5.48297
0.330,0.01607633,0.03,20.85643,1000000.00000
0.330,0.01607633,0.29,59.17529,169141.86018
0.330,0.01607633,0.45,112.34680,27.81737
0.330,0.01607633,0.44,32.13804,1000000.00000
0.330,0.01607633,0.15,173.27671,1000000.00000
0.330,0.01607633,0.46,103.77297,35.67630
0.330,0.01607633,0.12,167.09734,1000000.00000
0.330,0.01607633,0.33,64.09741,276471.18046
0.330,0.01607633,0.12,102.61101,1000000.00000
0.330,0.01607633,0.19,66.96326,1000000.00000
0.330,0.01607633,0.17,29.32820,1000000.00000
0.330,0.01607633,0.58,28.93678,12.63803
0.330,0.01607633,0.14,6.46961,1000000.00000
0.330,0.01607633,0.28,111.97561,673322.69465
0.330,0.01607633,0.29,88.67126,255493.87651
0.330,0.01607633,0.59,61.53699,6.64919
0.330,0.01607633,0.26,10.14759,1000000.00000
0.330,0.01607633,0.21,25.73850,1000000.00000
0.330,0.01607633,0.60,124.86280,152.63111
0.330,0.01607633,0.36,25.15903,1000000.00000
0.330,0.01607633,0.50,118.58101,164.07137
0.330,0.01607633,0.18,12.81396,1000000.00000
0.330,0.01607633,0.47,119.70660,64.57612
0.330,0.01607633,0.39,101.72397,261.05794
0.330,0.01607633,0.43,118.60631,33.68654
0.330,0.01607633,0.21,127.12360,1000000.00000
0.330,0.01607633,0.06,93.38231,1000000.00000
0.330,0.01607633,0.01,25.10890,1000000.00000
0.330,0.01607633,0.28,46.48399,1000000.00000
0.330,0.01607633,0.43,155.12141,1000000.00000
0.330,0.01607633,0.57,156.11296,764.26192
0.330,0.01607633,0.48,85.68907,34.38062
0.330,0.01607633,0.44,117.49430,27.79018
0.330,0.01607633,0.49,123.91243,16.96348
0.330,0.01607633,0.09,157.92108,1000000.00000
0.330,0.01607633,0.57,158.15340,630.32404
0.330,0.01607633,0.11,130.04138,1000000.00000
0.330,0.01607633,0.01,65.94513,1000000.00000
0.330,0.01607633,0.01,145.51152,1000000.00000
0.330,0.01607633,0.11,116.18501,1000000.00000
0.330,0.01607633,0.39,167.78129,1000000.00000
0.330,0.01607633,0.10,42.70484,1000000.00000
0.330,0.01607633,0.09,166.44485,1000000.00000
0.330,0.01607633,0.51,53.52282,20.43494
0.330,0.01607633,0.41,60.02985,1548.30931
0.330,0.01607633,0.06,65.45333,1000000.00000
0.330,0.01607633,0.13,133.33835,1000000.00000
0.330,0.01607633,0.43,100.73526,1105.77266
0.330,0.01607633,0.58,133.83149,15.16302
0.330,0.01607633,0.27,153.39267,1000000.00000
0.330,0.01607633,0.05,52.15526,1000000.00000
0.330,0.01607633,0.57,127.50534,3.26585
0.330,0.01607633,0.35,95.86610,15074.90663
0.330,0.01607633,0.35,136.84101,377587.94578
0.330,0.01607633,0.50,97.54217,24.22516
0.330,0.01607633,0.19,135.11066,1000000.00000
0.330,0.01607633,0.49,16.48477,1000000.00000
0.330,0.01607633,0.00,77.75010,1000000.00000
0.330,0.01607633,0.09,118.79713,1000000.00000
0.330,0.01607633,0.21,88.99565,1000000.00000
0.330,0.01607633,0.56,117.94356,6.68509
0.330,0.01607633,0.02,33.27380,1000000.00000
0.330,0.01607633,0.12,173.99787,1000000.00000
0.330,0.01607633,0.39,166.04989,1000000.00000
0.330,0.01607633,0.31,19.29096,1000000.00000
0.330,0.01607633,0.39,97.69040,81.43082
0.330,0.01607633,0.50,44.94024,1727.12378
0.330,0.01607633,0.10,15.14519,1000000.00000
0.330,0.01607633,0.42,36.92513,508354.78003
0.330,0.01607633,0.17,12.70237,1000000.00000
0.330,0.01607633,0.02,8.14091,1000000.00000
0.330,0.01607633,0.53,53.33546,16.32816
0.330,0.01607633,0.53,42.04939,13.36039
0.330,0.01607633,0.30,37.14007,1000000.00000
0.330,0.01607633,0.16,98.86080,1000000.00000
0.330,0.01607633,0.12,171.70714,1000000.00000
0.330,0.01607633,0.28,126.73436,1000000.00000
0.330,0.01607633,0.25,177.70970,1000000.00000
0.330,0.01607633,0.31,37.68288,1000000.00000
0.330,0.01607633,0.42,12.07377,223997.63260
0.330,0.01607633,0.55,136.48293,431.89599
0.330,0.01607633,0.05,145.46167,1000000.00000
0.330,0.01607633,0.53,63.83199,348.48304
0.330,0.01607633,0.09,162.07525,1000000.00000
0.330,0.01607633,0.44,3.54790,59738.24211
0.330,0.01607633,0.14,83.80764,1000000.00000
0.330,0.01607633,0.43,67.19568,38.02179
0.330,0.01607633,0.55,166.99541,784.04087
0.330,0.01607633,0.14,5.49005,1000000.00000
0.330,0.01607633,0.05,156.86291,1000000.00000
0.330,0.01607633,0.05,167.34558,1000000.00000
0.330,0.01607633,0.43,170.30078,1000000.00000
0.330,0.01607633,0.32,142.05082,1000000.00000
0.330,0.01607633,0.21,79.47549,1000000.00000
0.330,0.01607633,0.51,6.66137,218614.82842
0.330,0.01607633,0.15,4.56313,1000000.00000
0.330,0.01607633,0.04,112.19366,1000000.00000
0.330,0.01607633,0.02,98.40785,1000000.00000
0.330,0.01607633,0.17,78.09330,1000000.00000
0.330,0.01607633,0.50,127.00353,18.75089
0.330,0.01607633,0.45,46.69622,971.94031
0.330,0.01607633,0.00,10.45505,1000000.00000
0.330,0.01607633,0.42,172.99266,1000000.00000
0.330,0.01607633,0.27,135.92471,306225.98937
0.330,0.01607633,0.58,111.04685,79.02549
0.330,0.01607633,0.06,58.17653,1000000.00000
0.330,0.01607633,0.07,163.48786,1000000.00000
0.330,0.01607633,0.52,3.82849,189178.18846
0.330,0.01607633,0.17,90.56453,1000000.00000
0.330,0.01607633,0.30,49.83798,855942.50529
0.330,0.01607633,0.24,49.92861,1000000.00000
0.330,0.01607633,0.56,99.15433,77.20001
0.330,0.01607633,0.54,63.02255,980.19958
0.330,0.01607633,0.34,50.39624,551980.55280
0.330,0.01607633,0.24,83.46571,1000000.00000
0.330,0.01607633,0.14,6.72267,1000000.00000
0.330,0.01607633,0.14,148.06810,1000000.00000
0.330,0.01607633,0.17,112.65479,1000000.00000
0.330,0.01607633,0.15,14.12215,1000000.00000
0.330,0.01607633,0.21,142.13127,1000000.00000
0.330,0.01607633,0.23,105.00638,1000000.00000
0.330,0.01607633,0.04,94.09191,1000000.00000
0.330,0.01607633,0.58,147.23406,102.54243
0.330,0.01607633,0.60,4.42565,39.31856
0.330,0.01607633,0.10,161.73975,1000000.00000
0.330,0.01607633,0.49,80.28104,355.11047
0.330,0.01607633,0.50,131.80048,21.82309
0.330,0.01607633,0.25,96.49735,1000000.00000
0.330,0.01607633,0.23,116.85785,1000000.00000
0.330,0.01607633,0.37,141.94750,1000000.00000
0.330,0.01607633,0.03,131.22129,1000000.00000
0.330,0.01607633,0.54,84.13227,595.35596
0.330,0.01607633,0.11,143.06603,1000000.00000
0.330,0.01607633,0.22,88.67252,1000000.00000
0.330,0.01607633,0.60,122.99317,3.05806
0.330,0.01607633,0.52,112.66045,14.21003
0.330,0.01607633,0.18,57.41561,1000000.00000
0.330,0.01607633,0.05,163.36196,1000000.00000
0.330,0.01607633,0.17,105.43961,1000000.00000
0.330,0.01607633,0.18,16.99973,1000000.00000
0.330,0.01607633,0.42,134.99289,24563.44296
0.330,0.01607633,0.46,114.02608,41.03525
0.330,0.01607633,0.47,68.96493,152.63328
0.330,0.01607633,0.39,45.32383,85209.27217
0.330,0.01607633,0.43,4.87728,75330.84011
0.330,0.01607633,0.41,113.80757,39.25763
0.330,0.01607633,0.25,130.62951,899027.41349
0.330,0.01607633,0.19,178.29093,1000000.00000
0.330,0.01607633,0.24,105.17658,1000000.00000
0.330,0.01607633,0.28,24.54687,1000000.00000
0.330,0.01607633,0.19,145.23025,1000000.00000
0.330,0.01607633,0.57,48.06509,14.55925
0.330,0.01607633,0.30,7.07618,1000000.00000
0.330,0.01607633,0.00,3.70521,1000000.00000
0.330,0.01607633,0.14,64.83432,1000000.00000
0.330,0.01607633,0.52,143.78098,519.29389
0.330,0.01607633,0.39,163.52110,1000000.00000
0.330,0.01607633,0.40,166.60233,1000000.00000
0.330,0.01607633,0.27,100.96883,1000000.00000
0.330,0.01607633,0.10,98.77208,1000000.00000
0.330,0.01607633,0.03,35.76882,1000000.00000
0.330,0.01607633,0.11,175.14190,1000000.00000
0.330,0.01607633,0.34,27.78529,1000000.00000
0.330,0.01607633,0.40,151.00166,1000000.00000
0.330,0.01607633,0.44,120.94069,11591.82017
0.330,0.01607633,0.29,23.19835,1000000.00000
0.330,0.01607633,0.53,76.99916,13.36474
0.330,0.01607633,0.23,99.69377,1000000.00000
0.330,0.01607633,0.50,7.09683,1000000.00000
0.330,0.01607633,0.37,60.28301,100136.85010
0.330,0.01607633,0.22,146.30392,1000000.00000
0.330,0.01607633,0.31,95.87111,143058.93906
0.330,0.01607633,0.33,94.41205,228847.38868
0.330,0.01607633,0.06,145.33923,1000000.00000
0.330,0.01607633,0.24,63.60340,595777.06135
0.330,0.01607633,0.29,114.01215,601125.53713
0.330,0.01607633,0.10,134.36845,1000000.00000
0.330,0.01607633,0.24,105.05810,1000000.00000
0.330,0.01607633,0.19,74.27118,1000000.00000
0.330,0.01607633,0.60,179.48241,73.28034
0.330,0.01607633,0.41,65.23090,156.99573
0.330,0.01607633,0.11,66.18885,1000000.00000
0.330,0.01607633,0.47,164.59415,1000000.00000
0.330,0.01607633,0.54,30.06611,326.36839
0.330,0.01607633,0.14,60.83913,1000000.00000
0.330,0.01607633,0.23,40.24725,1000000.00000
0.330,0.01607633,0.07,137.09153,1000000.00000
0.330,0.01607633,0.39,110.06176,45.89486
0.330,0.01607633,0.40,27.45703,1000000.00000
0.330,0.01607633,0.48,5.61296,1000000.00000
0.330,0.01607633,0.36,94.15178,64.56851
0.330,0.01607633,0.25,125.66911,1000000.00000
0.330,0.01607633,0.33,20.16700,1000000.00000
0.330,0.01607633,0.01,92.56220,1000000.00000
0.330,0.01607633,0.21,10.36058,1000000.00000
0.330,0.01607633,0.31,92.10194,70801.93467
0.330,0.01607633,0.53,75.84426,11.02469
0.330,0.01607633,0.49,171.04272,1000000.00000
0.330,0.01607633,0.20,103.21882,1000000.00000
0.330,0.01607633,0.44,15.39154,46675.11578
0.330,0.01607633,0.52,156.61780,142605.18299
0.330,0.01607633,0.35,58.02369,214461.15069
0.330,0.01607633,0.20,16.43160,1000000.00000
0.330,0.01607633,0.26,152.93653,1000000.00000
0.330,0.01607633,0.35,60.58877,381221.48976
0.330,0.01607633,0.41,71.67037,47.58762
0.330,0.01607633,0.59,12.21067,13.32231
0.330,0.01607633,0.27,109.11143,1000000.00000
0.330,0.01607633,0.37,163.16498,1000000.00000
0.330,0.01607633,0.51,149.20478,299105.97666
0.330,0.01607633,0.32,134.17910,444334.25915
0.330,0.01607633,0.55,159.08146,966379.34639
0.330,0.01607633,0.01,17.58098,1000000.00000
0.330,0.01607633,0.36,32.62195,1000000.00000
0.330,0.01607633,0.42,90.39510,207.58810
0.330,0.01607633,0.54,39.68752,15.22395
0.330,0.01607633,0.16,110.10973,1000000.00000
0.330,0.01607633,0.13,126.44714,1000000.00000
0.330,0.01607633,0.24,33.86181,1000000.00000
0.330,0.01607633,0.47,108.09304,21.18015
0.330,0.01607633,0.22,177.59512,1000000.00000
0.330,0.01607633,0.08,92.17675,1000000.00000
0.330,0.01607633,0.46,150.28744,1000000.00000
0.330,0.01607633,0.33,14.44207,1000000.00000
0.330,0.01607633,0.37,112.36284,29618.65920
0.330,0.01607633,0.55,47.80801,13.91739
0.330,0.01607633,0.58,46.76465,135.13564
0.330,0.01607633,0.08,150.35445,1000000.00000
0.330,0.01607633,0.01,173.81377,1000000.00000
0.330,0.01607633,0.47,24.63941,91244.15707
0.330,0.01607633,0.06,19.80935,1000000.00000
0.330,0.01607633,0.50,32.50356,30639.86574
0.330,0.01607633,0.48,119.46081,18.12753
0.330,0.01607633,0.53,3.21731,93083.43154
0.330,0.01607633,0.47,1.97925,1000000.00000
0.330,0.01607633,0.51,174.79048,1000000.00000
0.330,0.01607633,0.36,29.56784,1000000.00000
0.330,0.01607633,0.47,132.84605,32.66066
0.330,0.01607633,0.14,38.84779,1000000.00000
0.330,0.01607633,0.16,20.89307,1000000.00000
0.330,0.01607633,0.09,159.67556,1000000.00000
0.330,0.01607633,0.52,72.34756,13.26574
0.330,0.01607633,0.14,16.91675,1000000.00000
0.330,0.01607633,0.39,91.05996,107.41292
0.330,0.01607633,0.37,54.24802,180228.14943
0.330,0.01607633,0.59,113.87194,42.22975
0.330,0.01607633,0.09,113.95826,1000000.00000
0.330,0.01607633,0.03,64.52383,1000000.00000
0.330,0.01607633,0.59,8.23357,143.64513
0.330,0.01607633,0.38,147.82631,1000000.00000
0.330,0.01607633,0.06,174.92077,1000000.00000
0.330,0.01607633,0.16,7.33118,1000000.00000
0.330,0.01607633,0.50,177.78024,1000000.00000
0.330,0.01607633,0.06,126.54341,1000000.00000
0.330,0.01607633,0.05,160.66062,1000000.00000
0.330,0.01607633,0.39,32.68759,1000000.00000
0.330,0.01607633,0.26,151.58141,1000000.00000
0.330,0.01607633,0.07,26.08108,1000000.00000
0.330,0.01607633,0.54,158.24130,143831.27640
0.330,0.01607633,0.07,90.48222,1000000.00000
0.330,0.01607633,0.22,76.35996,1000000.00000
0.330,0.01607633,0.17,154.16817,1000000.00000
0.330,0.01607633,0.46,25.08409,152767.00966
0.330,0.01607633,0.31,83.25625,27345.36627
0.330,0.01607633,0.60,122.48987,3.67490
0.330,0.01607633,0.42,6.57894,134334.08585
0.330,0.01607633,0.45,170.72160,1000000.00000
0.330,0.01607633,0.34,120.35578,86663.36577
0.330,0.01607633,0.41,40.42887,2371.15199
0.330,0.01607633,0.57,101.83175,7.85892
0.330,0.01607633,0.20,18.56230,1000000.00000
0.330,0.01607633,0.19,135.81772,1000000.00000
0.330,0.01607633,0.42,119.43673,440.02036
0.330,0.01607633,0.27,93.65539,1000000.00000
0.330,0.01607633,0.24,50.57337,871944.56374
0.330,0.01607633,0.05,135.99920,1000000.00000
0.330,0.01607633,0.15,130.69644,1000000.00000
0.330,0.01607633,0.02,15.92865,1000000.00000
0.330,0.01607633,0.07,109.72158,1000000.00000
0.330,0.01607633,0.58,51.66686,9.10021
0.330,0.01607633,0.11,35.14374,1000000.00000
0.330,0.01607633,0.48,51.96487,30.85150
0.330,0.01607633,0.08,7.33953,1000000.00000
0.330,0.01607633,0.19,132.31279,1000000.00000
0.330,0.01607633,0.38,137.24256,16490.86204
0.330,0.01607633,0.20,70.05630,1000000.00000
0.330,0.01607633,0.34,147.07297,1000000.00000
0.330,0.01607633,0.36,36.29292,1000000.00000
0.330,0.01607633,0.34,30.75977,1000000.00000
0.330,0.01607633,0.46,97.49416,34.96482
0.330,0.01607633,0.06,154.93150,1000000.00000
0.330,0.01607633,0.21,137.07191,1000000.00000
0.330,0.01607633,0.44,18.73954,90668.59094
0.330,0.01607633,0.32,160.29491,1000000.00000
0.330,0.01607633,0.50,157.13025,1000000.00000
0.330,0.01607633,0.05,41.18367,1000000.00000
0.330,0.01607633,0.56,15.65762,173.14438
0.330,0.01607633,0.05,114.55387,1000000.00000
0.330,0.01607633,0.03,0.99398,1000000.00000
0.330,0.01607633,0.25,8.13936,1000000.00000
0.330,0.01607633,0.59,54.17344,9.71052
0.330,0.01607633,0.10,119.43032,1000000.00000
0.330,0.01607633,0.55,40.39930,13.36365
0.330,0.01607633,0.36,143.14812,1000000.00000
0.330,0.01607633,0.48,101.95283,30.13132
0.330,0.01607633,0.28,2.61804,1000000.00000
0.330,0.01607633,0.28,62.68598,114932.88901
0.330,0.01607633,0.57,122.42534,1109.81309
0.330,0.01607633,0.38,129.60658,192888.51035
0.330,0.01607633,0.05,13.85638,1000000.00000
0.330,0.01607633,0.06,1.25138,1000000.00000
0.330,0.01607633,0.31,161.13723,1000000.00000
0.330,0.01607633,0.24,8.18035,1000000.00000
0.330,0.01607633,0.04,55.97682,1000000.00000
0.330,0.01607633,0.54,178.41035,1000000.00000
0.330,0.01607633,0.40,20.38285,1000000.00000
0.330,0.01607633,0.27,120.90612,1000000.00000
0.330,0.01607633,0.49,60.16390,21.73715
0.330,0.01607633,0.58,136.98502,34.46983
0.330,0.01607633,0.02,89.13184,1000000.00000
0.330,0.01607633,0.41,62.45158,222.61840
0.330,0.01607633,0.05,33.58261,1000000.00000
0.330,0.01607633,0.30,50.14626,330652.94348
0.330,0.01607633,0.35,173.70484,1000000.00000
0.330,0.01607633,0.27,171.72919,1000000.00000
0.330,0.01607633,0.33,42.70082,337106.81552
0.330,0.01607633,0.33,176.82815,1000000.00000
0.330,0.01607633,0.52,169.03219,1000000.00000
0.330,0.01607633,0.19,61.34464,1000000.00000
0.330,0.01607633,0.27,5.18088,1000000.00000
0.330,0.01607633,0.45,32.65838,228978.13251
0.330,0.01607633,0.59,18.45175,10.89196
0.330,0.01607633,0.20,135.42741,581419.85591
0.330,0.01607633,0.40,177.27142,1000000.00000
0.330,0.01607633,0.17,103.58535,1000000.00000
0.330,0.01607633,0.15,143.13351,1000000.00000
0.330,0.01607633,0.07,51.27129,1000000.00000
0.330,0.01607633,0.26,44.52266,1000000.00000
0.330,0.01607633,0.56,145.71289,184.77829
0.330,0.01607633,0.18,162.96312,1000000.00000
0.330,0.01607633,0.13,52.84653,1000000.00000
0.330,0.01607633,0.50,124.60978,16.32489
0.330,0.01607633,0.07,50.15636,1000000.00000
0.330,0.01607633,0.08,96.43944,1000000.00000
0.330,0.01607633,0.39,62.22528,9270.01056
0.330,0.01607633,0.32,57.97425,823859.08224
0.330,0.01607633,0.57,125.54486,30.18898
0.330,0.01607633,0.13,126.35404,1000000.00000
0.330,0.01607633,0.57,111.35005,9.10674
0.330,0.01607633,0.04,136.94131,1000000.00000
0.330,0.01607633,0.48,107.43171,30.88523
0.330,0.01607633,0.39,156.98230,1000000.00000
0.330,0.01607633,0.49,64.97530,25.34351
0.330,0.01607633,0.25,27.07504,1000000.00000
0.330,0.01607633,0.19,167.53632,1000000.00000
0.330,0.01607633,0.08,116.13110,1000000.00000
0.330,0.01607633,0.57,118.52133,7.86110
0.330,0.01607633,0.18,115.79188,1000000.00000
0.330,0.01607633,0.53,7.57677,30453.97019
0.330,0.01607633,0.07,42.77476,1000000.00000
0.330,0.01607633,0.07,9.26618,1000000.00000
0.330,0.01607633,0.09,140.37760,1000000.00000
0.330,0.01607633,0.47,93.40519,259.39673
0.330,0.01607633,0.22,100.51277,1000000.00000
0.330,0.01607633,0.57,5.26451,55.52160
0.330,0.01607633,0.56,86.50558,32.55949
0.330,0.01607633,0.33,177.57274,1000000.00000
0.330,0.01607633,0.13,93.29934,1000000.00000
0.330,0.01607633,0.53,157.26188,1000000.00000
0.330,0.01607633,0.57,143.53668,14.02835
0.330,0.01607633,0.40,22.43928,1000000.00000
0.330,0.01607633,0.59,173.33856,747.94791
0.330,0.01607633,0.19,125.41269,1000000.00000
0.330,0.01607633,0.23,134.28808,1000000.00000
0.330,0.01607633,0.04,58.53300,1000000.00000
0.330,0.01607633,0.26,155.65003,1000000.00000
0.330,0.01607633,0.16,132.82145,1000000.00000
0.330,0.01607633,0.10,1.65547,1000000.00000
0.330,0.01607633,0.24,13.99224,1000000.00000
0.330,0.01607633,0.12,125.28536,1000000.00000
0.330,0.01607633,0.35,131.55615,529842.90212
0.330,0.01607633,0.18,169.46367,1000000.00000
0.330,0.01607633,0.28,38.33355,1000000.00000
0.330,0.01607633,0.45,137.44904,704.25276
0.330,0.01607633,0.18,12.48503,1000000.00000
0.330,0.01607633,0.54,170.05176,17042.06268
0.330,0.01607633,0.07,43.56995,1000000.00000
0.330,0.01607633,0.25,75.28375,365585.26392
0.330,0.01607633,0.32,58.94952,132822.95086
0.330,0.01607633,0.29,62.22011,588424.99930
0.330,0.01607633,0.58,1.14946,266.05027
0.330,0.01607633,0.22,21.38723,1000000.00000
0.330,0.01607633,0.05,97.08160,1000000.00000
0.330,0.01607633,0.52,95.20868,6.08457
0.330,0.01607633,0.51,125.33198,12.14413
0.330,0.01607633,0.37,90.48967,68.75362
0.330,0.01607633,0.59,123.81943,111.66113
0.330,0.01607633,0.55,146.84996,113.42678
0.330,0.01607633,0.56,159.97465,885.44101
0.330,0.01607633,0.39,83.16105,498.62831
0.330,0.01607633,0.37,41.79828,128496.44750
0.330,0.01607633,0.34,91.36987,160771.40161
0.330,0.01607633,0.51,13.85158,160417.02003
0.330,0.01607633,0.32,77.69872,203880.32062
0.330,0.01607633,0.45,147.13984,623732.22004
0.330,0.01607633,0.60,80.26249,3.62485
0.330,0.01607633,0.28,70.60393,806552.55228
0.330,0.01607633,0.34,102.89028,114743.22500
0.330,0.01607633,0.24,81.81739,1000000.00000
0.330,0.01607633,0.30,30.40831,1000000.00000
0.330,0.01607633,0.22,10.13459,1000000.00000
0.330,0.01607633,0.59,134.93733,55.51399
0.330,0.01607633,0.36,157.89610,1000000.00000
0.330,0.01607633,0.06,60.77073,1000000.00000
0.330,0.01607633,0.25,110.41473,1000000.00000
0.330,0.01607633,0.12,30.50869,1000000.00000
0.330,0.01607633,0.26,84.36477,1000000.00000
0.330,0.01607633,0.06,21.57577,1000000.00000
0.330,0.01607633,0.48,38.68927,293.23667
0.330,0.01607633,0.11,102.29555,1000000.00000
0.330,0.01607633,0.00,52.42124,1000000.00000
0.330,0.01607633,0.49,44.35237,126.73604
0.330,0.01607633,0.24,177.51793,1000000.00000
0.330,0.01607633,0.17,85.22492,1000000.00000
0.330,0.01607633,0.35,167.31525,1000000.00000
0.330,0.01607633,0.10,0.91109,1000000.00000
0.330,0.01607633,0.20,80.72019,1000000.00000
0.330,0.01607633,0.53,138.28921,9.17092
0.330,0.01607633,0.01,30.69434,1000000.00000
0.330,0.01607633,0.51,107.32858,15.73852
0.330,0.01607633,0.40,127.30295,253756.49934
0.330,0.01607633,0.37,97.83952,59.14646
0.330,0.01607633,0.53,69.17880,12.68372
0.330,0.01607633,0.54,41.70091,12.72941
0.330,0.01607633,0.44,130.00805,149.58284
0.330,0.01607633,0.31,48.46378,387706.02291
0.330,0.01607633,0.29,176.40586,1000000.00000
0.330,0.01607633,0.43,39.95499,1055.20749
0.330,0.01607633,0.44,2.34035,512334.48549
0.330,0.01607633,0.26,179.94918,1000000.00000
0.330,0.01607633,0.34,58.26226,199458.23734
0.330,0.01607633,0.28,106.18518,974356.58507
0.330,0.01607633,0.13,143.24268,1000000.00000
0.330,0.01607633,0.15,31.19298,1000000.00000
0.330,0.01607633,0.29,13.65540,1000000.00000
0.330,0.01607633,0.42,26.75929,1000000.00000
0.330,0.01607633,0.16,50.38810,1000000.00000
0.330,0.01607633,0.58,97.19737,3.04501
0.330,0.01607633,0.29,120.16039,1000000.00000
0.330,0.01607633,0.46,4.04448,1000000.00000
0.330,0.01607633,0.33,28.92265,1000000.00000
0.330,0.01607633,0.58,114.12103,3.64443
0.330,0.01607633,0.05,144.66097,1000000.00000
0.330,0.01607633,0.20,113.73070,1000000.00000
0.330,0.01607633,0.44,41.59346,349.08138
